Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
1022229Q US,Propel Inc,446.5,69.1,-11.2,,151.5,0,,0, ,743433104,,,"17.00
 - 19.00
",,Telecommunications,Communications,Cellular Telecom,
NRG US,NRG Energy Inc,422.55,-2.4,4,4.4,0,15,28.33333397,0,5/31/00,629377508,11.1,2.11E+08, ,,Electric,Utilities,Independ Power Producer,103.419
316623Q US,NRG Energy Inc/Old,422.55,-7,130.9,-11.4,28.17,15,10.83333302,422.55,5/31/00,629377102,,,"16.00
 - 18.00
",Priced Below Range,Electric,Utilities,Independ Power Producer,
ACLS US,Axcelis Technologies Inc,375.1,-9.9,19.7,15.2,97.05,22,8.806818008,2135.1,7/11/00,54540208,4.3,3.41E+07,"20.00
 - 22.00
",Priced Within Range,Semiconductors,Technology,Semiconductor Equipment,105.865
MCDT US,McDATA Corp,350,,,-4.5,25.1812,28,205.5803528,705.07,8/9/00,580031102,,,"24.00
 - 26.00
",Priced Above Range,Computers,Technology,Computers-Integrated Sys,
268090Q US,Zhone Technologies Inc/Old,345,,,,0,0,,0, ,98949S106,0.2,, ,,Telecommunications,Communications,Networking Products,
VELO US,Velocity Acquisition Corp,300,,,4,0,0,,0, ,9.23E+108,-0.0149327,1.16E+06, ,,Holding Companies-Divers,Diversified,Specified Purpose Acquis,129.664
15156Z US,IdeaLab,300,,,,0,0,,0, ,451657100,,, ,,Private Equity,Financial,Venture Capital,
79947Q US,CMS Oil & Gas Co,300,12.1,12.5,,0,0,,0, ,12600D100,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
0813137D US,Ribapharm Inc,299,88.1,47.8,79,150,10,8,1500,4/12/02,762537108,0.5,,"13.00
 - 15.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
981960Q US,Starband Communications Inc,287.5,,,,0,0,,0, ,855199105,,, ,,Internet,Communications,Internet Connectiv Svcs,
TMTA US,Transmeta Corp,273,-94.8,-2547.6,4.6,127.753,21,115.4761887,2682.81,11/6/00,89376R208,-4.1,,"16.00
 - 18.00
",Priced Above Range,Semiconductors,Technology,Electronic Compo-Semicon,
GRM US,Graham Packaging Co Inc,253,,,0.8,0,0,,0, ,384701108,,, ,,Packaging&Containers,Industrial,Containers-Paper/Plastic,
291923Q US,Telergy Inc,250,52.5,-791.5,,0,0,,0, ,879515203,-11,, ,,Telecommunications,Communications,Telecom Services,
2295235D US,Staples.com,250,458.7,-17.3,,0,0,,0, ,N.A.,,, ,,Internet,Communications,B2B/E-Commerce,
OPLK US,Oplink Communications Inc,246.6,11.6,-0.5,-0.9,155.851,18,86.80555725,2805.32,10/4/00,68375Q403,0.2,,"16.00
 - 18.00
",Priced Within Range,Telecommunications,Communications,Telecom Eq Fiber Optics,
CYH US,Community Health Systems Inc,243.75,1.1,-4,-3.6,74.3978,13,5.288461685,967.17,6/9/00,203668108,3.6,1.13E+08,"13.00
 - 15.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Hospitals,80.6233
1121454D US,StorageNetworks Inc,243,-23.2,-80.6,-11.6,88.261,27,234.2592621,2383.05,6/29/00,8.62E+107,-0.00553193,6567,"23.00
 - 25.00
",Priced Above Range,Computers,Technology,Computers-Memory Devices,0.00660204
173150Q US,Equinix Inc/Old,240,387.2,-297.1,-20.3,73.7729,12,9.375,885.27,8/11/00,29444U106,-0.8,,"10.00
 - 12.00
",Priced Within Range,Internet,Communications,Web Hosting/Design,
EQIX US,Equinix Inc,240,6.8,9.3,2.4,73.7729,12,-52.5,885.275,8/11/00,29444U700,34,1.01E+08, ,,REITS,Financial,REITS-Diversified,103.03
2457366D US,Nassau Broadcasting Corp,236.075,,,,0,0,,0, ,631554102,,,"16.00
 - 19.00
",,Media,Communications,Radio,
FRCMQ US,FairPoint Communications Inc/Old,230,-11.6,-21.4,-10,0,0,,0, ,305560104,1.6,234, ,,Telecommunications,Communications,Telecom Services,0.000260104
4623569Z US,Colo.com Inc,230,14.7,-4076.6,,0,0,,0, ,195204201,,, ,,Telecommunications,Communications,Telecom Services,
COSN US,CoSine Communications Inc,230,,,-3.9,100.141,23,174.1847839,2303.24,9/25/00,221222706,-0.0495491,,"20.00
 - 22.00
",Priced Above Range,Telecommunications,Communications,Telecommunication Equip,
17872Z US,Buildnet Inc,230,,,,0,0,,0, ,120130109,,, ,,Internet,Communications,B2B/E-Commerce,
WPSL US,WP Stewart & Co Ltd,224,-60.1,-151.2,25,47.3356,20,22.5,946.71,12/8/00,860474105,4.4,,"20.00
 - 23.00
",Priced Within Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
CRL US,Charles River Laboratories International Inc,224,-1.9,0.2,0.1,32.3204,16,37.5,517.126,6/23/00,159864107,14.3,5.55E+07,"15.00
 - 17.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,113.084
LXRX US,Lexicon Pharmaceuticals Inc,220,2481.4,-644.7,-75.9,47.5151,22,-14.77272701,1045.33,4/7/00,528872302,-0.5,3.00E+08,"22.00
 - 24.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,82.8877
SOAP US,Soapstone Networks Inc,217,,,-31.3,45.0378,31,212.0967712,1396.17,7/28/00,833570104,-0.7,,"28.00
 - 30.00
",Priced Above Range,Telecommunications,Communications,Networking Products,
TNOX US,Tanox Inc,213.75,,,1.3,40.789,28.5,0,1162.49,4/7/00,87588Q109,,530,"27.00
 - 30.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,0.0011595
3196940Z US,SITEL Worldwide Corp,212.8,0.1,-3.3,-3.4,19.2513,0,,0, ,18681X105,,,"14.00
 - 16.00
",,Computers,Technology,Computer Services,
KBKD US,KBkids.com Inc,210,,,,0,0,,0, ,48666W103,,, ,,Internet,Communications,E-Commerce/Products,
WBLU US,WildBlue Communications Inc,200,,,,0,0,,0, ,96809M102,,, ,,Internet,Communications,Internet Connectiv Svcs,
KMCT US,KMC Telecom Holdings Inc,200,225.2,-171.9,,0,0,,0, ,482562105,,250000, ,,Telecommunications,Communications,Telecom Services,29.0313
AOLAQ US,America Online Latin America Inc,200,-19.5,-145.3,-324.5,260.4,8,5.46875,2083.2,8/8/00,02365B100,-0.1,,"8.00
 - 10.00
",Priced Within Range,Internet,Communications,Web Portals/ISP,
ATGG US,ATG Group Inc,200,,N/A,,0,0,,0, ,00208M101,-5.8,, ,,Telecommunications,Communications,Telecom Services,
2295243D US,Handspring Inc,200,-38.8,-89,-70.6,125.254,20,34.6875,2505.08,6/21/00,410293104,-0.3,4388,"17.00
 - 19.00
",Priced Above Range,Computers,Technology,Computers,0.00295205
ONIS US,Oni Systems Corp,200,227.9,-96.2,-20.8,122.405,25,230.25,3060.12,6/1/00,68273F103,-0.6,,"21.00
 - 23.00
",Priced Above Range,Telecommunications,Communications,Networking Products,
88150Z US,Birch Telecom Inc/Old,200,98.1,-122.2,,0,0,,0, ,N.A.,-13.3,,"15.00
 - 17.00
",,Telecommunications,Communications,Telecom Services,
GOGK US,Global Knowledge Inc,189.8,,,,55.4906,0,,0, ,37940W104,,,"11.00
 - 13.00
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
ACLA US,Aclara BioSciences Inc,189,,,-17,31.173,21,52.97618866,654.633,3/21/00,00461P106,,,"16.00
 - 18.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
BLST US,Bluestar Communications Group Inc,189,6272.2,-2438.6,,85.3892,0,,0, ,09623Q100,-1.4,,"11.50
 - 13.50
",,Advertising,Communications,Advertising Services,
STLW US,Stratos International LLC,183.75,,,1.6,62.7798,21,62.5,1318.38,6/27/00,863100202,,,"16.00
 - 18.00
",Priced Above Range,Telecommunications,Communications,Networking Products,
PLKI US,Popeyes Louisiana Kitchen Inc,183.281,,11.4,16.1,29.4645,17,19.85294151,500.9,3/2/01,732872106,4.6,,"15.00
 - 17.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,
BFH US,Bread Financial Holdings Inc,179.4,-7.1,5.7,1.2,71.8615,12,16.66666603,862.34,6/8/01,18581108,37.4,5.23E+07,"12.00
 - 14.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Credit Card,108.678
MSV US,Manufacturers Services Ltd,176,,,-3,30.9478,16,32.8125,495.16,6/23/00,565005105,,,"17.00
 - 19.00
",Priced Below Range,Electronics,Industrial,Electronic Compo-Misc,
208583Z US,NETtel Communications Inc,175,137.5,-159.5,,0,0,,0, ,64116W106,,, ,,Telecommunications,Communications,Telecom Services,
IONE US,Iwo Holdings Inc/Old,172.5,7.1,-55.6,,0,0,,0, ,45071T105,,, ,,Telecommunications,Communications,Cellular Telecom,
INET US,Autodata Solutions Group LLC,172.5,-4.1,12.4,3.7,0,0,,0, ,460608102,0.8,, ,,Internet,Communications,Internet Content-Info/Ne,
OPSW US,Opsware Inc,172.5,66.5,-15.8,-16.2,73.2568,6,2.604166746,439.54,3/9/01,68383A101,-0.0343784,,"6.00
 - 6.00
",Priced Within Range,Internet,Communications,Internet Infrastr Sftwr,
GMPC US,LifeSync Holdings Inc,172.5,,,,0,0,,0, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Patient Monitoring Equip,
744926Z US,Freei Networks Inc,172.5,,-1906.9,,0,0,,0, ,356528109,-1.5,, ,,Media,Communications,Cable/Satellite TV,
664621Q US,Metapath Software Corp,172.5,-1.8,-21.5,,0,0,,0, ,591390109,,, ,,Software,Technology,Communications Software,
ARPT US,ArrowPoint Communications Inc,170,6067.4,-101.8,,32.2184,34,248.4834595,1095.43,3/31/00,42810101,,,"30.00
 - 32.00
",Priced Above Range,Telecommunications,Communications,Networking Products,
DDICQ US,DDI Corp/Old,168,-31.1,-115.7,-79.5,41.3688,14,-19.6428566,579.16,4/11/00,233162106,-0.2,,"15.00
 - 17.00
",Priced Below Range,Electronics,Industrial,Circuit Boards,
WHQA US,W-H Energy Services LLC,165,,,14.1,22.0593,16.5,-13.63636398,363.98,10/11/00,9.29E+112,,207,"16.50
 - 18.50
",Priced Within Range,Oil&Gas Services,Energy,Oil-Field Services,0.00066744
ICST US,Integrated Circuit Systems Inc,162.5,,,12,64.2516,13,-7.692307472,835.27,5/23/00,45811K208,,,"15.00
 - 17.00
",Priced Below Range,Semiconductors,Technology,Electronic Compo-Semicon,
377682Z US,PYA/Monarch Inc,160,6,1.3,,0,0,,0, ,N.A.,,, ,,Food,"Consumer, Non-cyclical",Food-Wholesale/Distrib,
1574849D US,Purple Communications Inc,160,,,-107.5,47.1368,16,0,754.19,4/7/00,746389105,,,"14.00
 - 16.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
MBUY US,Medibuy.com Inc,156,,,,114.405,0,,0, ,58447T105,,,"10.00
 - 12.00
",,Internet,Communications,B2B/E-Commerce,
DZSIQ US,DZS Inc,155.25,-31.6,-55.2,-35,109.293,15,39.53333282,1639.39,5/17/01,268211109,-1.4,7.27E+06,"13.00
 - 15.00
",Priced Within Range,Telecommunications,Communications,Telecommunication Equip,18.7434
ACAP US,American Physicians Capital Inc,154.579,,,3.9,11.4503,13.5,0.4629629552,154.58,12/8/00,28884104,,2400,"13.50
 - 15.50
",Priced Within Range,Insurance,Financial,Property/Casualty Ins,0.0257426
3109386Q US,Universal Compression Holdings Inc,154,24.2,9.2,3.6,12.9823,22,0.2840909064,285.611,5/24/00,913431102,7,,"21.00
 - 23.00
",Priced Within Range,Oil&Gas Services,Energy,Oil-Field Services,
TLTY US,Tality Corp,153,22.4,-48.3,,15.12,0,,0, ,87426M104,,,"10.00
 - 12.00
",,Computers,Technology,Computers-Integrated Sys,
649848Q US,Westport Resources Corp,152.7,67,9.6,3.8,0,15,14.16666698,0,10/19/00,961418100,6.5,1009, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,0.00148587
723068Q US,Blue Martini Software Inc,150,,,-27.3,67.4233,20,173.90625,1348.47,7/25/00,95698502,,,"16.00
 - 18.00
",Priced Above Range,Internet,Communications,Internet Applic Sftwr,
17701Z US,move.com Inc,150,,,,0,0,,0, ,N.A.,,, ,,Real Estate,Financial,Real Estate Mgmnt/Servic,
18439Z US,Diveo Broadband Networks Inc,150,,,,0,0,,0, ,255036105,,, ,,Internet,Communications,Internet Connectiv Svcs,
15761Z US,Kozmo.com,150,2163.8,-751.5,,0,0,,0, ,N.A.,-2,, ,,Internet,Communications,E-Commerce/Products,
STGN US,Stratagene Corp,150,-26.6,0.0617548,0.2,0,0,,0, ,86269H107,0.6,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
15354Z US,AllAdvantage.com,150,,-706.7,,117.339,0,,0, ,16708109,,,"8.00
 - 10.00
",,Internet,Communications,Internet Infrastr Sftwr,
20166Z US,Metavante Corp,148.5,,,,103.5,0,,0, ,591405105,,,"8.00
 - 9.00
",,Software,Technology,Applications Software,
COD US,Chiles Offshore Inc,148.2,32.4,30.3,5,16.231,19,10.52631569,308.39,9/19/00,16888M104,2.4,,"17.00
 - 19.00
",Priced Within Range,Oil&Gas,Energy,Oil&Gas Drilling,
CGRNQ US,Capstone Green Energy Corp,145.455,23.4,8.1,-14,74.894,16,199.9023438,1198.3,6/29/00,14067D508,-1.4,1.81E+06,"14.00
 - 16.00
",Priced Within Range,Electrical Compo&Equip,Industrial,Power Conv/Supply Equip,9.74785
LMNE US,Luminent Inc,144,90.2,-52.3,,156,12,1.041666627,1872,11/10/00,55027R103,0.0923069,,"13.00
 - 15.00
",Priced Below Range,Telecommunications,Communications,Telecom Eq Fiber Optics,
GMRRQ US,Gener8 Maritime Inc/Old,144,,,-9.9,36,18,-6.944444656,648,6/12/01,N.A.,,,"17.00
 - 19.00
",Priced Within Range,Transportation,Industrial,Transport-Marine,
3592181Q US,Chorum Technologies Inc,144,,,,69.2402,0,,0, ,170405104,,,"16.00
 - 18.00
",,Telecommunications,Communications,Telecom Eq Fiber Optics,
0272214Q US,Flextronics Automotive USA Inc,144,,,,36.9413,0,,0, ,804077105,,,"10.00
 - 12.00
",,Electronics,Industrial,Circuit Boards,
DURO US,Duro Communications Inc,143.75,,-40.8,,0,0,,0, ,266858109,0.1,, ,,Telecommunications,Communications,Telecom Services,
PCAF US,Printcafe Software Inc,143.75,11.1,-87.7,-60.3,0,0,,0, ,742562101,-1.8,, ,,Software,Technology,Applications Software,
ENTG US,Entegris Inc,143,-8,9,3.4,67.0095,11,1.704545498,737.1,7/10/00,29362U104,4.1,1.73E+08,"11.00
 - 13.00
",Priced Within Range,Semiconductors,Technology,Semiconductor Equipment,114.653
15756Z US,Artisan Entertainment Inc,140,,,,0,0,,0, ,N.A.,,, ,,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
CRIO US,Corio Inc,140,,,-19.8,49,14,40.625,686,7/20/00,218875102,,,"11.00
 - 13.00
",Priced Above Range,Software,Technology,Enterprise Software/Serv,
CRWN US,Crown Media Holdings Inc,140,15.1,17.9,9,29.3296,14,0,410.61,5/4/00,228411104,0.2,,"14.00
 - 15.00
",Priced Within Range,Media,Communications,Broadcast Serv/Program,
BVWN US,Windstream BV Holdings Inc,140,-0.8,0.7,0.8,32.6271,0,,0, ,11138T108,3.2,,"18.00
 - 20.00
",,Telecommunications,Communications,Telecom Services,
ALGN US,Align Technology Inc,138.173,3.5,10.5,6.8,45.6157,13,33.17307663,593,1/26/01,16255101,9.8,7.15E+07,"14.00
 - 16.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,97.6143
PIOIQ US,P10 Holdings Inc,136,,,-97.8,39.5846,17,210.2941132,672.94,8/8/00,69372U108,-0.3,,"14.00
 - 16.00
",Priced Above Range,Machinery-Constr&Mining,Industrial,Machinery-Electric Util,
PNYT US,Pny Technologies Inc,133.5,,,,40.0814,0,,0, ,730201100,,,"13.00
 - 15.00
",,Computers,Technology,Computers-Memory Devices,
TLEC US,Telect Inc,132,,,,131.17,0,,0, ,879308104,,3552.22,"9.00
 - 11.00
",,Telecommunications,Communications,Telecommunication Equip,0.00059049
TLCT US,DirecTV Broadband Inc,132,4901,-1854,-110.3,0,12,10.41666698,0,3/29/00,87971D103,-1.6,,"10.00
 - 12.00
",Priced Within Range,Media,Communications,Broadcast Serv/Program,
IPGP US,IPG Photonics Corp,131.2,-24.1,-18.5,-7.2,92.0842,0,,0, ,44980X109,5.5,3.63E+07,"14.00
 - 16.00
",,Semiconductors,Technology,Electronic Compo-Semicon,84.9526
730555Z US,Medcenterdirect.Com Inc,131,,,,0,0,,0, ,58405C102,,, ,,Internet,Communications,B2B/E-Commerce,
NTGR US,NETGEAR Inc,130,-9,1.8,1.4,0,0,,0, ,64111Q104,5.7,2.72E+07, ,,Telecommunications,Communications,Networking Products,94.6365
HYDL US,Hydril Co,127.5,,,18,7.5,17,19.85294151,127.5,9/26/00,448774109,,,"16.00
 - 18.00
",Priced Within Range,Oil&Gas Services,Energy,Oil Field Mach&Equip,
NS US,NuStar Energy LP,126.788,-2.9,16.7,4.3,8.92432,24.5,14.28571415,218.65,4/10/01,67058H102,4.4,2.39E+07,"22.00
 - 24.00
",Priced Above Range,Pipelines,Energy,Pipelines,18.874
CRM US,Salesforce Inc,126.5,8.7,16.3,6.1,101.257,11,56.36363602,1113.83,6/23/04,79466L302,13.6,8.35E+08,"9.00
 - 10.00
",Priced Above Range,Software,Technology,Enterprise Software/Serv,86.9312
1813314D US,Danisco US Inc/California,126,7.1,6.3,3.5,58.8565,18,20.13888931,1059.42,7/28/00,368709101,1,,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
2870514Q US,Horizon PCS Inc/Old,125.45,75.2,-81.9,-59.2,10.8049,0,,0, ,44043U100,-1.3,,"11.00
 - 13.00
",,Telecommunications,Communications,Cellular Telecom,
19313Z US,Flashcom Inc,125,2710,-390,,0,0,,0, ,N.A.,-0.4,, ,,Telecommunications,Communications,Telecom Services,
13534Z US,Paradigm4 Inc/CT,125,174.1,-223.6,,0,0,,0, ,N.A.,,, ,,Telecommunications,Communications,Telecom Services,
COSP US,Co Space Inc,125,,-2308.9,,0,0,,0, ,12614Y108,,, ,,Telecommunications,Communications,Telecom Services,
ITMN US,InterMune Inc,125,168.7,-312.1,-42.3,0,20,25,0,3/24/00,45884X103,-2.5,,"17.00
 - 19.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
INRG US,Inrange Technologies Corp,123.3,-14.2,-6.4,-8.1,7.7,16,189.0625,123.2,9/22/00,45769V206,0.4,,"14.00
 - 16.00
",Priced Within Range,Telecommunications,Communications,Networking Products,
3714927Q US,Genomica Corp,122.36,,,-31.6,20.9894,19,2.302631617,398.8,9/29/00,37243Q101,,,"16.00
 - 18.00
",Priced Above Range,Software,Technology,Applications Software,
3042466Q US,ChipPAC Inc,120,18,-6.7,-1.7,66.5587,12,4.166666508,798.7,8/9/00,169657103,0.5,,"13.00
 - 15.00
",Priced Below Range,Semiconductors,Technology,Electronic Compo-Semicon,
1833548D US,RNI Wind Down Corp,120,-66.9,-204.4,-29.5,102.088,12,8.854166985,1225.06,2/16/01,769320102,-0.5,,"11.00
 - 13.00
",Priced Within Range,Telecommunications,Communications,Networking Products,
TTMI US,TTM Technologies Inc,120,9.4,2.3,1.6,35.55,16,30.859375,568.8,9/21/00,87305R109,2.3,1.08E+08,"13.00
 - 15.00
",Priced Above Range,Electronics,Industrial,Circuit Boards,106.664
DESCQ US,Distributed Energy Systems Corp,119,,,-89.7,32.0252,17,68.38235474,544.43,9/29/00,25475V104,,66500,"14.00
 - 16.00
",Priced Above Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,0.166041
3540988Q US,ReplayTV Inc,119,,,,0,0,,0, ,759943103,,,"13.00
 - 15.00
",,Media,Communications,Broadcast Serv/Program,
EXEL US,Exelixis Inc,118.3,18.4,24,17.7,40.3458,13,16.82692337,524.5,4/11/00,30161Q104,2.4,2.76E+08,"10.00
 - 12.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,100.246
TPR US,Tapestry Inc,118.08,0.1,12.2,7.5,42.4063,16,26.953125,678.5,10/5/00,876030107,5.4,2.36E+08,"14.00
 - 16.00
",Priced Within Range,Apparel,"Consumer, Cyclical",Apparel Manufacturers,114.236
IAWK US,iAsiaWorks Inc,117,373.3,-214.6,-150.8,39.2616,13,-26.92307663,510.4,8/3/00,45072L101,-1.4,,"13.00
 - 15.00
",Priced Within Range,Internet,Communications,Web Portals/ISP,
PNSNQ US,Penson Worldwide Inc,116,,,-5,37.3719,0,,0, ,709600100,,,"12.50
 - 14.50
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
OCPI US,Optical Communication Products Inc,115.5,,,-16.3,39.805,11,62.5,437.86,11/3/00,68382T101,,2339,"10.00
 - 12.00
",Priced Within Range,Telecommunications,Communications,Telecom Eq Fiber Optics,0.00205212
531721Q US,Digital Commerce Corp,115,4.5,-1119.9,,0,0,,0, ,N.A.,,, ,,Internet,Communications,B2B/E-Commerce,
523053Q US,American Medical Laboratories Inc,115,81.8,-0.6,,0,0,,0, ,02744W106,0.6,, ,,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
9391Z US,MCMS Inc/Old,115,,,,0,0,,0, ,N.A.,,, ,,Electronics,Industrial,Circuit Boards,
142771Z US,Snapple Beverage Group Inc,115,,,,0,0,,0, ,83304T105,,, ,,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
2311774Q US,Athersys Inc/Old,115,,,,0,0,,0, ,47440102,,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0692Q US,StorageApps Inc,115,-2.8,8.2,,0,0,,0, ,86211U107,-0.00990157,, ,,Telecommunications,Communications,Networking Products,
OBSP US,Objectspace Inc,115,70.6,-20.6,,0,0,,0, ,67442T101,-0.4,, ,,Software,Technology,Computer Software,
QBCI US,Quantum Bridge Communications Inc,115,,,,0,0,,0, ,74763C105,-2.2,, ,,Telecommunications,Communications,Networking Products,
17168Z US,Next Generation Network Inc,115,68.6,-410.2,,0,0,,0, ,65333Y106,-3.3,, ,,Advertising,Communications,Advertising Services,
BBNW US,Broadbandnow Inc,115,-32.9,-1703.5,,0,0,,0, ,N.A.,,, ,,Internet,Communications,Internet Connectiv Svcs,
17408Z US,PETsMART.com,115,,,,0,0,,0, ,N.A.,,, ,,Internet,Communications,E-Commerce/Products,
958417Q US,PaperExchange.com Inc,115,,,,0,0,,0, ,698828100,,, ,,Internet,Communications,B2B/E-Commerce,
9993333D US,Sonus Inc,115,1.4,-5.5,-7.2,60.421,23,119.5652161,1389.68,5/25/00,835916503,0.3,,"19.00
 - 21.00
",Priced Above Range,Software,Technology,Communications Software,
13040Z US,Netco Government Services LLC,115,63.1,-425.7,,0,0,,0, ,N.A.,,, ,,Computers,Technology,Computers-Integrated Sys,
ARBX US,ICS Group Holdings Inc,115,,,-27.7,0,0,,0, ,03875P407,,, ,,Telecommunications,Communications,Cellular Telecom,
