Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
EDG US,Edgen Group Inc,165,22.9,-1,-3.2,17.9859,11,-13.63636398,197.84,4/27/12,28014Q107,-0.4,,"14.00
 - 16.00
",Priced Below Range,Metal Fabricate/Hardware,Industrial,Metal Processors&Fabrica,
MN US,Manning & Napier Inc,163.006,14.6,17.2,11.1,13.5839,12,0,163.01,11/18/11,56382Q102,1.7,118441,"15.00
 - 17.00
",Priced Below Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,0.619321
KIORQ US,KiOR Inc,162,1997.7,-19038.4,-200.4,39.9331,15,0,598.996,6/24/11,497217109,-0.9,,"19.00
 - 21.00
",Priced Below Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
2299928D US,Jive Software Inc,161.275,4.2,-6.8,-3.6,59.0663,12,25.41666603,708.8,12/13/11,47760A108,0.0553075,2864,"8.00
 - 10.00
",Priced Above Range,Software,Technology,Applications Software,0.00359064
MTGE US,MTGE Investment Corp,160,109.4,68.8,1.1,10.0061,20,-7.949999809,200.12,8/4/11,55378A105,2.1,,"20.00
 - 20.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,
BSTM US,Bluestem Brands Inc,160,,,-2,34.9096,0,,0, ,09626L108,,1.42E+06,"14.00
 - 16.00
",,Internet,Communications,E-Commerce/Products,4.07804
1468740D US,BrightSource Energy Inc,158.7,,,,45.4484,0,,0, ,109477109,,,"21.00
 - 23.00
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
NBHC US,National Bank Holdings Corp,158.283,7.1,29.2,1.2,46.232,19.25,1.818181872,889.97,9/20/12,633707104,4,4.02E+07,"20.00
 - 22.00
",Priced Below Range,Banks,Financial,Super-Regional Banks-US,105.54
CHEF US,Chefs' Warehouse Inc/The,155.25,10.5,1.4,3.1,22.0167,15,16.66666603,330.25,7/28/11,163086101,4,4.17E+07,"14.00
 - 16.00
",Priced Within Range,Food,"Consumer, Non-cyclical",Food-Wholesale/Distrib,101.625
INF US,Brookfield Global Listed Infrastructure Income Fund Inc,155,,,,0,20,0,0,8/26/11,11273Q109,,1.39E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,10.3208
1475683D US,Platinum Energy Solutions Inc,154,267.1,-49.6,,29.5702,0,,0, ,N.A.,,,"9.00
 - 11.00
",,Oil&Gas Services,Energy,Oil-Field Services,
SMF US,Salient MLP & Energy Infrastructure Fund/Closed-End Fund,153.172,,,,6.1309,25,0,153.27,5/26/11,79471T100,,,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
SRLP US,Sprague Resources LP,153,49.7,-1.9,-8.4,10.0719,18,-1.388888836,181.29,10/25/13,849343108,-2.2,1.95E+07,"19.00
 - 21.00
",Priced Below Range,Oil&Gas,Energy,Oil Refining&Marketing,74.5052
BCCF US,BlueCrest Capital Finance Corp,150,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
CFBD US,Churchill Financial BDC Inc,150,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
BSTTA US,FCB Financial Holdings Inc,150,,37.8,1.2,0,0,,0,5/23/14,09788X106,,, ,,Banks,Financial,Commer Banks-Southern US,
1783897D US,AZEK Co LLC/The,150,22.7,2.8,1.9,0,0,,0, ,N.A.,2697.6,, ,,Building Materials,Industrial,Bldg&Construct Prod-Misc,
VTOL US,Bristow Group Inc,150,9.1,6.7,4.6,0,0,,0, ,11040G103,6.2,2.87E+07, ,,Oil&Gas Services,Energy,Oil-Field Services,100.067
TLYS US,Tilly's Inc,142.6,-8.6,-8.1,-11.9,8,15.5,8.451612473,124,5/4/12,886885102,-1.4,2.28E+07,"11.50
 - 13.50
",Priced Above Range,Retail,"Consumer, Cyclical",Retail-Apparel/Shoe,99.9866
RH US,RH,142.536,5,2.2,1.6,36.9715,24,29.58333397,887.32,11/2/12,74967X103,0.9,1.92E+07,"22.00
 - 24.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Home Furnishings,102.688
ACRE US,Ares Commercial Real Estate Corp,142.45,-13.3,-19.9,-1.7,9.235,18.5,-2.702702761,170.85,4/26/12,04013V108,0.6,2.47E+07,"19.00
 - 20.00
",Priced Below Range,REITS,Financial,REITS-Mortgage,45.0502
RRMS US,Rose Rock Midstream LP,140,-34.9,5.8,4,8.38971,20,0,167.79,12/9/11,777149105,2.2,,"19.00
 - 21.00
",Priced Within Range,Pipelines,Energy,Pipelines,
TEA US,Teavana Holdings Inc,139.643,34.8,10.5,12.9,39.1119,17,63.52941132,664.9,7/28/11,87819P102,0.5,,"13.00
 - 15.00
",Priced Above Range,Beverages,"Consumer, Non-cyclical",Tea,
CLVSQ US,Clovis Oncology Inc,139.1,-9.5,-177.8,-58.9,21.6636,13,-3.384615421,281.63,11/16/11,189464100,-1.7,1.49E+07,"13.00
 - 15.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,10.256
GWRE US,Guidewire Software Inc,132.308,8.3,-0.6,-0.7,48.8615,13,31.69230843,635.2,1/25/12,40171V100,2.3,9.31E+07,"10.00
 - 12.00
",Priced Above Range,Software,Technology,Enterprise Software/Serv,110.957
9895420D US,Angie's List Inc,131.461,-6,-2.4,-8.1,56.9139,13,25.07692337,739.88,11/17/11,34754101,0.0277777,,"11.00
 - 13.00
",Priced Within Range,Internet,Communications,E-Commerce/Services,
MTSI US,MACOM Technology Solutions Holdings Inc,131.1,12.5,10.5,-5.9,45.2597,19,8.157895088,859.93,3/15/12,55405Y100,2.2,6.60E+07,"17.00
 - 19.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,88.7627
1624250D US,Bazaarvoice Inc,130.883,0.7,-7.9,-2.9,56.8562,12,37.58333206,682.27,2/24/12,73271108,0.1,,"8.00
 - 10.00
",Priced Above Range,Software,Technology,Applications Software,
CCFI US,Community Choice Financial Inc,128,-9.5,-49.6,-60,18.648,0,,0, ,20367Q107,,,"10.00
 - 12.00
",,Diversified Finan Serv,Financial,Diversified Finan Serv,
THR US,Thermon Group Holdings Inc,127.8,12.2,10.4,5.9,29.51,12,2.333333254,354.12,5/5/11,88362T103,1.9,3.61E+07,"12.00
 - 14.00
",Priced Within Range,Machinery-Diversified,Industrial,Machinery-Therml Process,107.082
MITT US,AG Mortgage Investment Trust Inc,126,40.4,12.9,0.8,10.0513,20,-1.799999952,201.03,6/30/11,1228501,1.8,1.28E+07,"20.00
 - 20.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,43.1872
MYRT US,PTTGC Innovation America Corp,125,2438,-113.9,,0,0,,0, ,62855A103,-1.2,, ,,Chemicals,Basic Materials,Chemicals-Diversified,
OFN US,Oaktree Finance LLC,125,,,,0,0,,0, ,N.A.,,, ,,Diversified Finan Serv,Financial,Finance-Other Services,
CCFG US,Crescent Capital Finance Group Inc,125,,,,8.601,0,,0, ,225660109,,,"15.00
 - 15.00
",,Closed-end Funds,Financial,Closed-end Funds,
STMK US,Staffmark Holdings Inc,125,,,5.3,0,0,,0, ,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Human Resources,
YELP US,Yelp Inc,123.337,5.6,9.4,13.3,8.2225,15,63.86666489,123.34,3/2/12,985817105,4.2,7.22E+07,"12.00
 - 14.00
",Priced Above Range,Internet,Communications,Internet Content-Info/Ne,110.958
1964629D US,Mattress Firm Holding Corp,121.39,40.7,2.5,-4,33.8169,19,15.78947353,642.52,11/18/11,57722W106,5.5,6,"17.00
 - 19.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Bedding,1.61E-05
TRGM US,Targeted Medical Pharma Inc,117.734,-26,-57.8,,0,0,,0, ,876140104,-0.0469768,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
8143060Z US,IMH Financial Corp,115,35.3,-198.2,-18.4,0,0,,0, ,N.A.,-1.3,, ,,Investment Companies,Financial,Investment Companies,
9471487Z US,Glori Energy Inc/Old,115,,,,0,0,,0, ,N.A.,,, ,,Oil&Gas Services,Energy,Oil-Field Services,
FLCM US,Fulcrum Bioenergy Inc,115,,,,0,0,,0, ,N.A.,,, ,,Environmental Control,Industrial,Alternative Waste Tech,
RTEP US,Red Stone Tax Exempt Partners LP,115,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
ASPN US,Aspen Aerogels Inc,115,89.6,2.9,1.6,0,0,,0, ,04523Y105,0.5,8.15E+07, ,,Building Materials,Industrial,Bldg&Construct Prod-Misc,99.3073
MCEP US,Mid-Con Energy Partners LP,111.78,-7.7,-1,-10.4,18.45,18,0.277777791,332.1,12/15/11,59560V208,7.6,,"19.00
 - 21.00
",Priced Below Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
LUCA US,Luca Technologies Inc,110.5,,,-34.2,28.1327,0,,0, ,54928T102,,,"11.00
 - 13.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
BNNY US,Annie's Inc,109.25,20.4,7.4,12.7,16.646,19,89.05263519,316.27,3/28/12,03600T104,1,,"16.00
 - 18.00
",Priced Above Range,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,
NSE US,New Source Energy Corp,109.2,19.7,-1.2,,32.9915,0,,0, ,64881D101,,,"10.00
 - 12.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
PLAY US,Dave & Buster's Entertainment Inc,107.692,-3.2,2.7,1.5,27.0656,0,,0, ,238337109,7.9,5.05E+07,"12.00
 - 14.00
",,Retail,"Consumer, Cyclical",Retail-Restaurants,146.185
VCRA US,Vocera Communications Inc,107.64,18,-3.6,-1.7,21.7404,16,31.4375,347.85,3/28/12,92857F107,1.5,1.20E+07,"12.00
 - 14.00
",Priced Above Range,Computers,Technology,Computers-Voice Recogn,34.1072
TWAV US,Trustwave Holdings Inc,106.25,,,,38.7332,0,,0, ,89841B101,,,"15.00
 - 17.00
",,Computers,Technology,Computer Data Security,
ELOQ US,Eloqua Inc,105.8,34.2,-11.7,-12.4,32.0375,11.5,12.08695698,368.43,8/2/12,290139104,-0.4,,"9.50
 - 11.50
",Priced Within Range,Software,Technology,Computer Software,
UI US,Ubiquiti Inc,105.573,-0.6,18.1,35.3,89.7027,15,16.66666603,1345.54,10/14/11,90353W103,8.9,2.69E+06,"15.00
 - 17.00
",Priced Within Range,Telecommunications,Communications,Wireless Equipment,4.45399
MACK US,Merrimack Pharmaceuticals Inc,105.297,,,-1,93.1388,7,-13.71428585,651.97,3/29/12,590328209,-0.1,2.68E+07,"7.00
 - 7.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,180.985
ZLTQ US,Zeltiq Aesthetics Inc,104.65,38.6,0.2,0.3,32.7581,13,19.23077011,425.86,10/19/11,98933Q108,0.4,1759,"14.00
 - 16.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,0.0043384
IMPV US,Imperva Inc,103.5,21.6,7.1,-5,22.852,18,33.33333206,411.34,11/9/11,45321L100,1.9,,"14.00
 - 16.00
",Priced Above Range,Internet,Communications,Internet Security,
PFLT US,PennantPark Floating Rate Capital Ltd,102.75,33.7,49.2,5.2,6.8507,15,-10.66666698,102.76,4/8/11,70806A106,-12.2,1.98E+07,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,22.476
DWRE US,Demandware LLC,101.2,47.7,-15.4,-11.9,28.823,16,47.4375,461.17,3/15/12,24802Y105,0.4,,"12.50
 - 14.50
",Priced Above Range,Software,Technology,Applications Software,
1385411D US,Bats Global Markets Holdings Inc,100.749,10.9,2.5,5.5,34.063,16,,545.01, ,05533L108,2.6,,"16.00
 - 18.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Other Services,
530327Z US,Cortina Systems Inc,100,10.6,-7.6,,0,0,,0, ,N.A.,0.4,, ,,Semiconductors,Technology,Semicon Compo-Intg Circu,
0083690Z US,HBC Acquisition Corp,100,,,,10,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ILFC US,ILFC Holdings Inc,100,-0.5,9.1,0.9,0,0,,0, ,N.A.,,, ,,Diversified Finan Serv,Financial,Finance-Leasing Compan,
MSFDX US,Destra Multi-Alternative Fund,100,,,,0,0,,0,8/5/14,25065A106,,,"15.00
 - 15.00
",,Equity Fund,Funds,Sector Fund-Real Estate,
ERSI US,Elevance Renewable Sciences Inc,100,,,,0,0,,0, ,N.A.,,, ,,Chemicals,Basic Materials,Chemicals-Specialty,
MCM US,Enchi Corp,100,,,,0,0,,0, ,574613105,,3.28E+06, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,1.05338
GENO US,Genomatica Inc,100,,,,0,0,,0, ,372429100,,, ,,Chemicals,Basic Materials,Chemicals-Diversified,
ISLA US,Isola Group Ltd,100,47,0.8,,0,0,,0, ,N.A.,-110.7,, ,,Semiconductors,Technology,Electronic Compo-Semicon,
COSK US,Coskata Inc,100,,,,0,0,,0, ,N.A.,,, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
BLRC US,BlueArc Corp,100,,,,0,0,,0, ,N.A.,,, ,,Computers,Technology,Computers-Memory Devices,
1891568D US,CG Technology Inc/DE,100,,,,0,0,,0, ,N.A.,,, ,,Software,Technology,Entertainment Software,
ALLY US,Ally Financial Inc,100,2.6,4,0.2,0,0,,0, ,02005N100,14.7,3.02E+08, ,,Diversified Finan Serv,Financial,Finance-Auto Loans,98.1766
AZTAU US,Hemisphere Media Group Inc,100,29.4,5.6,-5.4,10,10,0,100,6/30/11,5.50E+204,0.1,,"10.00
 - 10.00
",Priced Within Range,Media,Communications,Broadcast Serv/Program,
PI US,Impinj Inc,100,19,11.1,9.6,0,0,,0, ,453204109,4.5,3.13E+07, ,,Semiconductors,Technology,Electronic Compo-Semicon,109.593
MGNT US,Meganet Corp,100,-80,-154.2,,100,0,,0, ,58518C106,-0.00100393,,"10.00
 - 10.00
",,Aerospace/Defense,Industrial,Electronics-Military,
PRC US,Pembrook Realty Capital LLC,100,,,,0,0,,0, ,N.A.,,, ,,REITS,Financial,REITS-Mortgage,
CYOP US,Cyoptics Inc,100,,,,0,0,,0, ,N.A.,,, ,,Semiconductors,Technology,Electronic Compo-Semicon,
9868087Z US,Lazard Multi Strategy 1099 Fund,100,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
IMI US,Intermolecular Inc,96.5,-9.5,-10.1,-24.4,42.1332,10,-5,421.33,11/18/11,45882D109,0.1,8.38E+06,"12.00
 - 14.00
",Priced Below Range,Semiconductors,Technology,Semiconductor Equipment,16.8389
PFPT US,Proofpoint Inc,93.9835,18.2,-15.6,-6.8,30.2573,13,8.307692528,393.34,4/20/12,743424103,4.6,,"10.00
 - 12.00
",Priced Above Range,Internet,Communications,Internet Security,
IRGTQ US,Ignite Restaurant Group Inc,92.8844,-8.4,-9.8,-27.3,24.7509,14,22.3571434,346.51,5/11/12,451730105,0.2,12000,"12.00
 - 14.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,0.0458727
SSNI US,Itron Networked Solutions Inc,92.8625,-9.3,-0.5,-11.6,46.1111,17,29.41176414,783.89,3/13/13,82817Q103,0.5,,"16.00
 - 18.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
GARS US,Garrison Capital Inc,91.9995,2.4,-47.5,-12,16.7588,15,0,251.38,3/27/13,366554103,0.1,1.22E+06,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,7.62084
GID AU,GI Dynamics Inc,90.4228,,,,276.71,1.1,-15.45454693,326.143, ,N.A.,-0.2,1.34E+09, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,35.686
SKIS US,Peak Resorts Inc,90,40,4.8,0.3,8.4926,0,,0, ,70469L100,2.3,,"16.00
 - 18.00
",,Leisure Time,"Consumer, Cyclical",Leisure&Rec/Games,
BLMT US,BSB Bancorp Inc/MA,89.93,27.8,34.6,0.8,9.17286,10,3.099999905,91.73,10/5/11,05573H108,6.6,1.16E+06,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Eastern US,11.7324
BRSS US,Global Brass and Copper Holdings Inc,88.55,11.8,3.3,8.7,21.11,11,23.18181801,232.21,5/23/13,37953G103,5.5,,"11.00
 - 12.00
",Priced Within Range,Metal Fabricate/Hardware,Industrial,Metal Processors&Fabrica,
CHUY US,Chuy's Holdings Inc,87.2083,9.2,6.8,5.5,15.9184,13,15.84615421,206.94,7/24/12,171604101,3.3,8.86E+06,"11.00
 - 13.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,51.3912
MRCC US,Monroe Capital Corp,86.25,-5.8,16,1.9,5.0001,15,1.666666627,75,10/25/12,610335101,1.6,3.73E+06,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,17.1932
1463893D US,Newgistics Inc,86.25,3.4,12.2,43.5,0,0,,0, ,N.A.,0.2,, ,,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
PRSS US,CafePress Inc,85.5,-16.1,-11.9,-19.3,16.9787,19,0.1578947306,322.6,3/29/12,12769A103,-0.3,,"16.00
 - 18.00
",Priced Above Range,Internet,Communications,E-Commerce/Products,
MSBI US,Midland States Bancorp Inc,85,3.9,-4.4,-0.1,9.24978,0,,0, ,597742105,7.7,1.29E+07,"15.00
 - 17.00
",,Banks,Financial,Commer Banks-Central US,60.4012
TCPC US,BlackRock TCP Capital Corp,84.8125,23.9,-24.3,-3.4,21.4756,14.75,-1.355932236,316.77,4/4/12,9.26E+111,3.6,2.01E+07,"14.75
 - 14.75
",Priced Within Range,Investment Companies,Financial,Investment Companies,23.568
NGL US,NGL Energy Partners LP,84.525,-19.9,-2,-4.1,9.039,21,-0.09523809701,189.82,5/12/11,62913M107,2.8,5.93E+07,"19.00
 - 21.00
",Priced Within Range,Pipelines,Energy,Pipelines,44.9389
EPAM US,EPAM Systems Inc,82.8,0.8,9.6,9.9,42.026,12,16.66666603,504.31,2/8/12,29414B104,9.7,6.73E+07,"16.00
 - 18.00
",Priced Below Range,Computers,Technology,Computer Services,117.494
1582007D US,Airus Inc,82.5,,,,34.3996,0,,0,2/1/12,45825K103,,,"9.00
 - 11.00
",,Telecommunications,Communications,Telecommunication Equip,
FDUS US,Fidus Investment Corp,80.5575,12.3,53.5,6.9,8.72652,15,0,130.9,6/21/11,316500107,10.4,8.97E+06,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,25.8352
MNGLU US,Blue Wolf Mongolia Holdings Corp,80.5,,,-0.6,8.05,10,0.3000000119,80.5,7/15/11,N.A.,-0.0632057,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
2326793D US,Smith Electric Vehicles Corp,80.1,,,,23.1445,0,,0, ,832052104,,3.67E+07,"16.00
 - 18.00
",,Auto Manufacturers,"Consumer, Cyclical",Auto-Cars/Light Trucks,158.567
RMGNU US,RMG Networks Holding Corp,80,-1.4,-14,-37.4,10,10,0,100,4/12/11,74966K201,-0.3,,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Computer Graphics,
GCRSF US,Global Cornerstone Holdings Ltd,80,,,,8,10,-0.5,80,4/15/11,N.A.,,,"10.00
 - 10.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,
ZG US,Zillow Group Inc,79.626,14.9,-5,-1.7,17.4303,20,78.84999847,348.61,7/20/11,98954M101,1.8,6.30E+07,"16.00
 - 18.00
",Priced Above Range,Internet,Communications,E-Commerce/Services,121.455
PRLB US,Proto Labs Inc,79.12,-0.5,3.3,2.1,23.833,16,81.25,381.33,2/24/12,743713109,3.1,2.46E+07,"13.00
 - 15.00
",Priced Above Range,Metal Fabricate/Hardware,Industrial,Metal Processors&Fabrica,103.445
ARGSQ US,Argos Therapeutics Inc,78.75,100.9,-2136.3,-84.5,15.3712,0,,0, ,40221202,-11.7,41,"13.00
 - 15.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.00038728
2072499D US,American Midstream Partners LP,78.75,23.6,-0.9,-0.3,4.5261,21,-0.2380952388,95.05,7/27/11,02752P100,0.1,,"19.00
 - 21.00
",Priced Within Range,Gas,Utilities,Gas-Transportation,
CNLI US,Centre Lane Investment Corp,78,,,,11.6508,0,,0, ,156311102,,,"12.00
 - 13.00
",,Diversified Finan Serv,Financial,Finance-Commercial,
WIFI US,Boingo Wireless Inc,77.895,-10,-7.2,-2.9,32.5281,13.5,-10.37036991,439.13,5/4/11,09739C102,1.6,1,"12.00
 - 14.00
",Priced Within Range,Internet,Communications,Internet Connectiv Svcs,2.23E-06
GWAY US,Greenway Medical Technologies Inc,76.667,8.7,-3.7,-7.6,28.8466,10,30,288.47,2/2/12,39679B103,0.1,,"11.00
 - 13.00
",Priced Below Range,Software,Technology,Medical Information Sys,
1433900D US,BancTec Inc,75,,,,0,0,,0, ,59784405,,, ,,Diversified Finan Serv,Financial,Finance-Other Services,
1921384D US,Hyde Park Acquisition Corp II,75,,,-2.5,10.0688,10,0.3000000119,100.688,8/2/12,448640102,-0.1,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
PMCA US,Provident Mortgage Capital Associates Inc,75,,,,5.375,0,,0, ,744009101,,,"15.00
 - 15.00
",,REITS,Financial,REITS-Mortgage,
APAD US,Apache Design Inc,75,,,6.8,0,0,,0, ,N.A.,,, ,,Software,Technology,Applications Software,
0863289D US,Oneida Group/The,75,-13.1,-33.7,-41.6,7.51,10,0.1000000015,75.1,2/24/12,74966A203,-1.3,,"10.00
 - 10.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Appliances,
CACGU US,Chart Acquisition Corp,75,,,,7.875,10,0,78.75,12/14/12,161151204,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
MBTV US,MobiTV Inc,75,,,-18.7,0,0,,0, ,N.A.,,, ,,Media,Communications,Multimedia,
1818713D US,Ceres Inc,74.75,13.1,-1035.1,-140.4,24.2279,13,13.84615421,314.96,2/22/12,156773400,-3.7,,"16.00
 - 17.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Agricultural Biotech,
RM US,Regional Management Corp,72.45,6.7,7,2.2,12.4867,15,9.666666985,187.3,3/28/12,75902K106,27.9,7.91E+06,"17.00
 - 19.00
",Priced Below Range,Diversified Finan Serv,Financial,Finance-Consumer Loans,78.7982
GSEHQ US,GSE Holding Inc,72.45,-12.3,-20.2,-29.9,19.338,9,27.77777863,174.042,2/10/12,36191X100,-0.1,,"8.00
 - 10.00
",Priced Within Range,Environmental Control,Industrial,Pollution Control,
REGI US,Renewable Energy Group Inc,72,51.7,6.5,8.4,7.2,10,1,72,1/19/12,75972A301,-0.3,,"13.00
 - 15.00
",Priced Below Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
CARB US,Carbonite Inc,71.875,23.7,2.5,-2.5,24.9376,10,23.5,249.38,8/11/11,141337105,1.7,59300,"10.00
 - 11.00
",Priced Within Range,Computers,Technology,Computer Services,0.169402
FXAI US,FX Alliance Inc,71.76,19.3,22,14.9,28.315,12,14.5,339.78,2/9/12,361202104,2,,"13.50
 - 15.50
",Priced Below Range,Diversified Finan Serv,Financial,Finance-Other Services,
2372371D CN,Porto Energy Corp,70.679,-67.4,-234754,-53.5,198.48,1,-5,203.581, ,736883109,-0.0201248,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
RIBX US,Melinta Therapeutics Inc/DE,70,,,,19.9047,0,,0, ,762533107,,,"6.00
 - 7.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
ARCP US,VEREIT Inc,69.75,-6.1,17.3,1.7,5.853,12.5,,73.16,9/7/11,02917T104,,72.29,"12.50
 - 12.50
",Priced Within Range,REITS,Financial,REITS-Office Property,3.15E-05
ARMS US,Armstrong Energy Inc,69,-29.6,-23.1,-19.1,17.552,0,,0, ,N.A.,0.1,, ,,Coal,Energy,Coal,
2410764D US,GCT Semiconductor Inc,67.5,107.5,-16.8,,39.0164,0,,0, ,36158A101,-0.9,,"7.00
 - 9.00
",,Semiconductors,Technology,Semicon Compo-Intg Circu,
WAGE US,WageWorks Inc,67.275,-0.8,4.7,0.6,26.7086,9,40,240.38,5/10/12,930427109,4.4,,"10.00
 - 12.00
",Priced Below Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
VSTM US,Verastem Inc,63.25,,-1306.3,-103.9,20.234,10,10.89999962,202.34,1/27/12,92337C203,-2.9,3.87E+07,"9.00
 - 11.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,75.104
BCOV US,Brightcove Inc,63.25,-4.6,-11.3,-4.3,27.125,11,30,298.38,2/17/12,10921T101,0.1,4.18E+07,"10.00
 - 12.00
",Priced Within Range,Software,Technology,Computer Software,92.1189
EXA US,Exa Corp,62.5,10.9,-1.5,-8.1,13.1932,10,-2,131.93,6/28/12,300614500,0.1,,"11.00
 - 13.00
",Priced Below Range,Software,Technology,Computer Aided Design,
ENPH US,Enphase Energy Inc,61.8912,-41.9,7.7,3.1,40.6363,6,22.33333397,243.82,3/30/12,29355A107,3.8,1.29E+08,"6.00
 - 7.00
",Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,98.4729
3451042Z US,Neutron Energy Inc,60.95,,,,0,0,,0, ,N.A.,-0.0806781,, ,,Mining,Basic Materials,Non-Ferrous Metals,
8376390Z US,Medical Hospitality Group Inc,60,,,,6.055,0,,0, ,N.A.,,,"10.00
 - 10.00
",,REITS,Financial,REITS-Mortgage,
IRIGU US,Integrated Drilling Equipment Holdings Corp,60,-15.8,-0.9,,8.52,10,0,85.2,6/16/11,45825L200,0.1,,"10.00
 - 10.00
",Priced Within Range,Electrical Compo&Equip,Industrial,Electric Products-Misc,
PBYI US,Puma Biotechnology Inc,60,-2.1,13.1,13.6,20.04,0,,0,3/21/12,74587V107,0.8,3.23E+07,"3.75
 - 3.75
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,65.1196
AMRE US,AmREIT Inc,58.1448,14.7,31.4,1.5,4.4657,14,0.1428571492,62.52,7/27/12,03216B208,1.2,,"14.00
 - 16.00
",Priced Within Range,REITS,Financial,REITS-Shopping Centers,
MLNTQ US,Melinta Therapeutics Inc,57.96,184.7,-163,-89,21.029,6,1,126.17,2/3/12,58549G209,-18.6,,"11.00
 - 13.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
1656889D US,ALDA Capital Corp,57.7875,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
ASBB US,ASB Bancorp Inc,55.8455,9.5,3.7,0.1,0,10,16.39999962,0,10/12/11,00213T109,1.3,93,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,0.00245511
CCLP US,CSI Compressco LP,53.4,9.2,-2.4,-1.3,9.09726,20,-5,181.95,6/15/11,12637A103,0.4,1.52E+07,"19.00
 - 21.00
",Priced Within Range,Oil&Gas Services,Energy,Oil-Field Services,10.6639
