Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
RIVN US,Rivian Automotive Inc,13724.1,12,-95.5,-29.5,877.121,78,29.14102554,68415.4,11/10/21,76954A103,-1.6,5.36E+08,"72.00
 - 74.00
",Priced Above Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Cars/Light Trucks,47.7523
CPNG US,Coupang Inc,4550,24.1,0.5,1,1540.34,35,40.7142868,53911.9,3/11/21,22266T109,1,1.43E+09,"32.00
 - 34.00
",Priced Above Range,Internet,Communications,E-Commerce/Products,86.9732
BTX US,BlackRock Technology and Priva,4400,,,,0,20,0,0,3/26/21,09260Q108,,1.06E+08,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,49.5313
688235 CH,BeiGene Ltd,3964.22,54.9,-16.9,-11.2,132.313,192.6,-16.41744804,4003.97, ,N.A.,,5.60E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,48.7126
GFS US,GLOBALFOUNDRIES Inc,2855.16,-8.6,-3.9,-1.5,534.685,47,-1.276595712,25130.2,10/28/21,N.A.,3.1,5.58E+08,"42.00
 - 47.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,100.943
ECAT US,BlackRock ESG Capital Allocation Term Trust,2500,,,,0,20,0,0,9/28/21,09262F100,,5.15E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,51.8249
BMBL US,Bumble Inc,2472.5,1.8,-51.9,-18.1,111.678,43,63.5116272,4802.17,2/11/21,12047B105,1,1.25E+08,"37.00
 - 39.00
",Priced Above Range,Internet,Communications,E-Commerce/Services,118.119
HOOD US,Robinhood Markets Inc,2255.46,58.2,47.8,6.4,714.951,38,-8.368420601,27168.1,7/29/21,770700102,-0.00680957,6.12E+08,"38.00
 - 42.00
",Priced Within Range,Internet,Communications,Internet Brokers,79.6512
APP US,AppLovin Corp,2000,43.4,33.5,28.1,210.034,80,-18.5,16802.7,4/15/21,03831W108,6.2,2.40E+08,"75.00
 - 85.00
",Priced Within Range,Software,Technology,Entertainment Software,77.5712
SPNGU US,Spinning Eagle Acquisition Corp,2000,,,,200,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
OLPX US,Olaplex Holdings Inc,1779.85,-7.7,4.6,1.1,648.125,21,16.66666603,13610.6,9/30/21,679369108,0.2,6.61E+08,"17.00
 - 19.00
",Priced Above Range,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,99.4064
PATH US,UiPath Inc,1538.57,9.3,-5.1,-2.5,440.285,56,23.2142849,24656,4/21/21,90364P105,0.5,3.69E+08,"52.00
 - 54.00
",Priced Above Range,Software,Technology,Enterprise Software/Serv,77.7495
RYAN US,Ryan Specialty Holdings Inc,1538.22,21,3.7,1.1,115.027,23.5,17.02127647,2703.13,7/22/21,78351F107,4.2,1.16E+08,"22.00
 - 25.00
",Priced Within Range,Insurance,Financial,Insurance Brokers,91.8641
NBXG US,Neuberger Berman Next Generation Connectivity Fund Inc,1500,,,,0,20,0,0,5/27/21,64133Q108,,3.52E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,44.6459
OCDX US,Ortho Clinical Diagnostics Holdings PLC,1485.8,15.6,-2.6,-0.0119245,227.985,17,-5.294117451,3875.74,1/28/21,N.A.,1.2,16993,"20.00
 - 23.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,0.00714787
MQ US,Marqeta Inc,1411.36,-25,5.3,1.7,52.2725,27,13.0370369,1411.36,6/9/21,57142B104,0.1,3.85E+08,"20.00
 - 24.00
",Priced Above Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,81.8072
S US,SentinelOne Inc,1408.75,32.2,-35.1,-12.2,41.6786,35,21.4285717,1458.75,6/30/21,81730H109,0.1,2.83E+08,"31.00
 - 32.00
",Priced Above Range,Software,Technology,Computer Software,89.5549
CVIIU US,Churchill Capital Corp VII,1380,,,0.00358876,138,10,6.599999905,1380,2/12/21,17144M201,-0.1,5.60E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,9.6525
KAHCU US,KKR Acquisition Holdings I Corp,1380,,,,138,10,0,1380,3/17/21,48253T208,,2.33E+07,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,16.8687
ASZ/U US,Austerlitz Acquisition Corp II,1380,,,4.1,138,10,2.5,1380,2/26/21,N.A.,-0.00691569,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TSPH US,TuSimple Holdings Inc,1351.35,,,-51,188.263,40,0,7530.52,4/15/21,90089L108,-0.7,4.23E+07,"35.00
 - 39.00
",Priced Above Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Med&Heavy Duty Trks,20.5209
HCP US,HashiCorp Inc,1322.4,22.5,-32.7,-7.4,16.53,80,6.487500191,1322.4,12/9/21,418100103,-0.0559835,1.41E+08,"68.00
 - 72.00
",Priced Above Range,Software,Technology,Computer Software,87.5115
HTZ US,Hertz Global Holdings Inc,1291.08,-3.4,-31.6,-12.3,473.474,29,12.48275852,13730.7,11/9/21,42806J700,7.2,3.15E+08,"25.00
 - 29.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Rental Auto/Equipment,102.461
AGL US,agilon health Inc,1232.57,40.4,-4.2,-14.9,391.012,23,34.78260803,8993.28,4/15/21,00857U107,-0.1,4.09E+08,"20.00
 - 23.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Phys Practice Mgmnt,99.138
FRSH US,Freshworks Inc,1128.6,20.7,-13.2,-6.2,31.35,36,32.08333206,1026,9/22/21,358054104,0.5,2.07E+08,"32.00
 - 34.00
",Priced Above Range,Software,Technology,Enterprise Software/Serv,85.0612
TPG US,TPG Inc,1100.06,46.4,0.6,0.2,70.8117,29.5,15.25423717,2088.95,1/13/22,872657101,5.3,9.01E+07,"28.00
 - 31.00
",Priced Within Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,84.0897
JWSUF US,Jaws Mustang Acquisition Corp,1035,,,13.6,103.5,10,6.199999809,1035,2/2/21,N.A.,-0.073229,5.05E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
NEUE US,NeueHealth Inc,1002.14,-19.3,-14.3,-15.2,619.694,18,-7.555555344,11154.5,6/24/21,10920V404,-14.9,5.64E+06,"20.00
 - 23.00
",Priced Below Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-HMO,63.121
EOCO/U US,Elliott Opportunity I Corp,1000,,,,100,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TOST US,Toast Inc,1000,28.3,0.3,0.9,25,40,56.27500153,1000,9/22/21,888787108,0.6,4.74E+08,"34.00
 - 36.00
",Priced Above Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,96.05
MEGI US,NYLI CBRE Global Infrastructure Megatrends Term Fund,1000,,,,0,20,0,0,10/27/21,56064Q107,,2.52E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,48.3881
AAC/U US,Ares Acquisition Corp,1000,,45.4,-1.4,100,10,4,1000,2/2/21,N.A.,-0.0176922,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TBA US,Thoma Bravo Advantage,1000,,,,100,10,17.60000038,1000,1/15/21,N.A.,,5.26E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,3.94675
FLNC US,Fluence Energy Inc,998.2,21.6,0.8,1.4,49.4933,28,25,1385.81,10/28/21,34379V103,0.6,9.27E+07,"21.00
 - 24.00
",Priced Above Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,71.2567
RTPYU US,Aurora Innovation Inc,977.5,,,-34.2,97.75,10,1.100000024,977.5,3/16/21,N.A.,-0.3,,"10.00
 - 10.00
",Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,
INFA US,Informatica Inc,967.15,2.8,0.6,0.1,233.963,29,0,6658.78,10/27/21,45674M101,1.3,1.92E+08,"29.00
 - 32.00
",Priced Within Range,Software,Technology,Applications Software,74.3676
TWKS US,Thoughtworks Holding Inc,889.736,-13,-6,-4.9,305.093,21,39.95238113,6406.95,9/15/21,8.85E+109,0.1,4.32E+07,"18.00
 - 20.00
",Priced Above Range,Computers,Technology,Computer Services,13.3095
IOT US,Samsara Inc,886.579,33.2,-12.4,-8.2,38.5469,23,7.391304493,886.579,12/15/21,79589L106,0.2,2.44E+08,"20.00
 - 23.00
",Priced Within Range,Software,Technology,Applications Software,81.2539
GTLB US,Gitlab Inc,880.88,30.9,-0.8,-0.1,12.0708,77,34.92207718,929.452,10/14/21,37637K108,-0.4,1.28E+08,"66.00
 - 69.00
",Priced Above Range,Software,Technology,Applications Software,88.2974
GQG AU,GQG Partners Inc,880.279,52.7,56.7,101.1,2952.81,2,-2.5,4379.6, ,N.A.,0.1,2.34E+09,"2.00
 - 2.20
",Priced Within Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,79.3011
PAXS US,PIMCO Access Income Fund,866,,,,0,20,0,0,1/27/22,72203T100,,1.01E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,22.1474
CPUH/U US,Compute Health Acquisition Corp,862.5,,,6.7,86.25,10,5.400000095,862.5,2/5/21,204833206,-0.030772,4.41E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,47.8558
RDDT US,Reddit Inc,860.2,61.7,-37.2,-24.6,40.1714,34,48.35293961,1365.83,3/21/24,75734B100,1.5,1.15E+08,"31.00
 - 34.00
",Priced Within Range,Internet,Communications,Internet Content-Entmnt,91.9945
HERAU US,FTAC Hera Acquisition Corp,851.478,,,,85.1478,10,-0.200000003,851.478,3/4/21,N.A.,-0.0166457,1.52E+07,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,17.4232
CFLT US,Confluent Inc,828,24,-35.8,-13.3,23,36,25.05555534,828,6/24/21,20717M103,0.1,2.42E+08,"29.00
 - 33.00
",Priced Above Range,Software,Technology,Applications Software,88.7412
LFST US,LifeStance Health Group Inc,828,18.5,-4.5,-2.7,373.649,18,21.66666603,6725.68,6/10/21,53228F101,0.2,3.42E+08,"15.00
 - 17.00
",Priced Above Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,88.8536
PWSC US,PowerSchool Holdings Inc,817.106,10.6,-4.4,-0.8,158.947,18,0,2861.04,7/28/21,73939C106,1,4.45E+06,"18.00
 - 20.00
",Priced Within Range,Software,Technology,Educational Software,2.66965
CNM US,Core & Main Inc,802.326,11,5.5,7.5,160.068,20,18.5,3201.36,7/23/21,21874C102,3.2,2.34E+08,"20.00
 - 23.00
",Priced Within Range,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,123.288
GGPIU US,Gores Guggenheim Inc,800,,,-8.4,80,10,0,800,3/23/21,38286Q206,-0.0358368,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
HCRX US,Healthcare Royalty Inc,796.875,29,110.6,12.7,46.875,0,,0, ,N.A.,,,"15.00
 - 17.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
DOCN US,DigitalOcean Holdings Inc,775.5,12.6,10.8,5.4,105.303,47,-9.574467659,4949.24,3/24/21,25402D102,3,8.78E+07,"44.00
 - 47.00
",Priced Within Range,Software,Technology,Applications Software,95.6814
DSEY US,Diversey Holdings Ltd,767.307,5.6,-6.1,-4.2,308.817,15,-0.1333333403,4632.26,3/25/21,N.A.,0.1,,"18.00
 - 21.00
",Priced Below Range,Chemicals,Basic Materials,Chemicals-Specialty,
WCGC US,WCG Clinical Inc,765,12.2,-20.5,-4,379.189,0,,0, ,92941R109,0.3,7.12E+13,"15.00
 - 17.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
AVDX US,AvidXchange Holdings Inc,759,15.2,1.8,0.3,196.837,25,-0.2399999946,4920.92,10/13/21,05368X102,0.3,1.72E+08,"23.00
 - 25.00
",Priced Within Range,Software,Technology,Applications Software,83.954
SCRMU US,Screaming Eagle Acquisition Corp,750,,,1.7,75,10,-1,750,1/6/22,N.A.,-0.0199311,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
HAYW US,Hayward Holdings Inc,732.593,5.9,11.2,4,231.614,17,0,3937.44,3/12/21,421298100,0.9,2.29E+08,"17.00
 - 19.00
",Priced Within Range,Building Materials,Industrial,Bldg&Construct Prod-Misc,106.05
LTH US,Life Time Group Holdings Inc,730.462,18.2,5.9,2.2,193.06,18,-1.388888836,3475.08,10/7/21,53190C102,2.8,1.83E+08,"18.00
 - 21.00
",Priced Within Range,Leisure Time,"Consumer, Cyclical",Recreational Centers,84.1587
1869903D US,RMG Acquisition Corp VII,725,,,,72.5,0,,725, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
GTENU US,Gores Holdings X Inc,725,,,,72.5,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
DRS US,Leonardo DRS Inc,701.8,14.4,6.5,5.2,145,0,,0, ,52661A108,1,7.30E+07,"20.00
 - 22.00
",,Aerospace/Defense,Industrial,Aerospace/Defense,27.4228
DOCS US,Doximity Inc,696.67,13.4,31,18.5,26.795,26,103.8461533,696.67,6/24/21,26622P107,0.9,1.42E+08,"20.00
 - 23.00
",Priced Above Range,Software,Technology,Medical Information Sys,106.447
APGB/U US,Apollo Strategic Growth Capital II,690,,,-0.8,69,10,6.599999905,690,2/10/21,N.A.,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
LGV/U US,Longview Acquisition Corp II,690,,,2.1,69,10,0.1000000015,600,3/19/21,54319Q204,-0.0480594,7.20E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,10.4348
AUS/U US,Austerlitz Acquisition Corp I,690,,,4.1,69,10,3,690,2/26/21,N.A.,0.0218894,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SANA US,Sana Biotechnology Inc,675.625,,,-50,183.815,25,40.40000153,4595.37,2/4/21,799566104,-0.9,1.74E+08,"23.00
 - 24.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,77.4845
FIGS US,Figs Inc,667.577,1.8,0.4,0.5,147.587,22,36.45454407,3246.93,5/27/21,30260D103,0.4,1.24E+08,"16.00
 - 19.00
",Priced Above Range,Internet,Communications,E-Commerce/Products,80.389
NPCT US,Nuveen Core Plus Impact Fund,661.25,,,,0,20,0,0,4/28/21,67080D103,,1.23E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,42.8657
ULCC US,Frontier Group Holdings Inc,655.5,5.1,2.2,1.5,215.078,19,-0.7894737124,4086.48,4/1/21,35909R108,-0.3,1.52E+08,"19.00
 - 21.00
",Priced Within Range,Airlines,"Consumer, Cyclical",Airlines,66.7828
GUG US,Guggenheim Active Allocation Fund/DE,655,,,,0,20,0,0,11/24/21,40170T106,,1.04E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,31.4207
FVIV/U US,Fortress Value Acquisition Corp IV,650,,,2.5,65,10,0,650,3/16/21,34964K207,-0.0112034,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ENSB US,Ensemble Health Partners Inc,649,,16.7,,57.1788,0,,0,11/19/21,N.A.,0.1,,"19.00
 - 22.00
",,Software,Technology,Applications Software,
SGFY US,Signify Health Inc,648.6,23.3,-71.6,-29.8,169.36,24,31.5,4064.64,2/11/21,82671G100,0.5,1.17E+08,"20.00
 - 21.00
",Priced Above Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,65.2272
MCW US,Mister Car Wash Inc,646.875,7.3,7,2.3,301.699,15,35.33333206,4525.48,6/25/21,60646V105,0.7,3.25E+08,"15.00
 - 17.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Auto Repair Centers,100.14
IFIT US,iFit Health & Fitness Inc,646.153,104.9,-29.6,-75.7,200.488,0,,0, ,45174G109,,715904,"18.00
 - 21.00
",,Leisure Time,"Consumer, Cyclical",Athletic Equipment,0.357081
CWAN US,Clearwater Analytics Holdings Inc,621,22.7,93.9,49.1,47.3661,18,40.94444275,852.59,9/24/21,185123106,0.3,2.58E+08,"14.00
 - 16.00
",Priced Above Range,Software,Technology,Applications Software,115.787
LZ US,Legalzoom.com Inc,615.698,3.2,4.3,7.2,196.979,28,35.17856979,5515.41,6/30/21,52466B103,0.7,1.97E+08,"24.00
 - 27.00
",Priced Above Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,111.926
EOCW/U US,Elliott Opportunity II Corp,609.5,,,5.5,60.95,10,0.200000003,609.5,6/29/21,N.A.,-0.0047817,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
HIIIU US,Hudson Executive Investment Corp III,600,,,2,60,10,2.700000048,600,2/24/21,44376L206,-0.0129757,6.43E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,10.7124
ACCC/U US,Atlas Crest Investment Corp III,600,,,,60,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BRIGU US,Brigantine Acquisition Corp,600,,,,60,0,,600, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
DUOL US,Duolingo Inc,598.944,40.8,11.8,7.8,12.0596,102,36.2843132,1230.08,7/28/21,26603R106,6,3.97E+07,"95.00
 - 100.00
",Priced Above Range,Software,Technology,Educational Software,101.565
COUR US,Coursera Inc,596.953,9.2,-11.4,-8.5,132.63,33,36.36363602,4376.79,3/31/21,22266M104,0.6,1.55E+08,"30.00
 - 33.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Schools,96.4205
EDR US,Endeavor Group Holdings Inc,587.88,29.5,-11,-3.7,256.945,24,5,6166.68,4/29/21,29260Y109,1.3,2.69E+08,"23.00
 - 24.00
",Priced Within Range,Media,Communications,Multimedia,82.5104
TBLD US,Thornburg Income Builder Opportunities Trust,580,,,,0,20,0,0,7/28/21,885213108,,8.10E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,25.2614
ZY US,Zymergen Inc,575.034,26,-2160.8,-87.4,97.9409,31,21.45161247,3036.17,4/22/21,98985X100,-4,5.08E+06,"28.00
 - 31.00
",Priced Within Range,Chemicals,Basic Materials,Chemicals-Specialty,4.86693
SLMUF US,Slam Corp,575,,,2.9,57.5,10,5.099999905,575,2/23/21,N.A.,-0.1,6.50E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,25.6561
LGACU US,Lazard Growth Acquisition Corp I,575,,,-0.5,57.5,10,4.199999809,500,2/10/21,N.A.,-0.0395802,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
RMGFU US,RMG Acquisition Corp VI,575,,,,57.5,0,,0,1/11/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
MSDAU US,MSD Acquisition Corp,575,,,5.2,57.5,10,-0.5,575,3/25/21,N.A.,-0.00601831,3.00E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.21798
BRZE US,Braze Inc,572,25.7,-17.4,-12.3,8.8,65,43.67692184,572,11/17/21,10576N102,0.3,8.06E+07,"55.00
 - 60.00
",Priced Above Range,Software,Technology,Applications Software,90.9883
DNUT US,Krispy Kreme Inc,559.501,-1.2,0.1,0.1,167.096,17,23.52941132,2840.63,7/1/21,50101L106,0.2,1.75E+08,"21.00
 - 24.00
",Priced Below Range,Food,"Consumer, Non-cyclical",Food-Baking,102.76
BROS US,Dutch Bros Inc,556.841,32.6,2.7,1.6,34.0877,23,59.47826004,784.017,9/15/21,26701L100,2.3,1.11E+08,"18.00
 - 20.00
",Priced Above Range,Retail,"Consumer, Cyclical",Retail-Restaurants,88.464
CCVI/U US,Churchill Capital Corp VI,552,,,2.5,48,10,12.89999962,480,2/12/21,17143W200,-0.0129625,6.49E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,23.6097
SPAQ/U US,Spartan Acquisition Corp III,552,,,,55.2,10,7.699999809,552,2/9/21,84677R205,,5000,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,0.00905797
CMLTU US,EQRx Inc,552,,,-18,55.2,10,11.89999962,552,4/7/21,125841205,-0.6,,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
GSEVU US,Gores Holdings VII Inc,550,,,2.1,55,10,6,550,2/23/21,38286T200,-0.0411583,2.38E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,4.32127
REVHU US,Revolution Healthcare Acquisition Corp,550,,,,55,10,1,550,3/18/21,76155Y207,,3.07E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.57999
NPFD US,Nuveen Variable Rate Preferred & Income Fund,550,,,,0,25,0,0,12/16/21,67080R102,,1.01E+07,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,41.9183
ALHC US,Alignment Healthcare Inc,549.256,48.2,-4.7,-18.6,190.588,18,-3.833333254,3430.59,3/26/21,01625V104,0.1,1.95E+08,"17.00
 - 19.00
",Priced Within Range,Software,Technology,Medical Information Sys,101.745
WPCB/U US,Warburg Pincus Capital Corp I-B,548.75,,,3.1,54.875,10,0,548.75,3/5/21,N.A.,-0.0310005,1.85E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,3.3713
PECO US,Phillips Edison & Co Inc,547.4,8.4,9.4,1.2,20.0171,28,-0.6071428657,560.479,7/15/21,71844V201,2.7,1.10E+08,"28.00
 - 31.00
",Priced Within Range,REITS,Financial,REITS-Shopping Centers,87.4265
GHIXU US,Gores Holdings IX Inc,525,,,4.2,52.5,10,0,525,1/12/22,38287A200,-0.0268805,1.88E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,3.57143
RELY US,Remitly Global Inc,523,33.8,-2.9,-3.6,161.378,43,12.67441845,6939.24,9/23/21,75960P104,1,1.75E+08,"38.00
 - 42.00
",Priced Above Range,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,87.4661
OLO US,Olo Inc,517.5,24.8,-0.3,-0.1,20.7,25,39,517.5,3/17/21,68134L109,0.2,1.05E+08,"20.00
 - 22.00
",Priced Above Range,Software,Technology,Applications Software,90.9276
PRVA US,Privia Health Group Inc,515.775,4.7,0.8,1.3,102.786,23,51.08695602,2364.07,4/29/21,74276R102,0.9,1.32E+08,"21.00
 - 23.00
",Priced Within Range,Software,Technology,Medical Information Sys,109.147
AVAH US,Aveanna Healthcare Holdings Inc,506.832,6.8,-0.5,-0.6,184.164,12,-3.916666746,2209.97,4/29/21,05356F105,0.1,1.80E+08,"12.00
 - 13.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,92.2147
RXRX US,Recursion Pharmaceuticals Inc,501.818,32,-788,-44.1,150.081,18,73.8888855,2701.46,4/16/21,75629V104,-1.3,2.76E+08,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,69.8027
MIT/U US,Mason Industrial Technology Inc,500,,,3.5,50,10,0.6999999881,500,1/29/21,57520Y205,-0.0319521,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
FSNB/U US,Fusion Acquisition Corp II,500,,,,50,10,0.6999999881,500,2/26/21,36118N201,-0.00855278,2.73E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,61.0906
GGI/U US,Guggenheim Special Purpose Acquisition Corp I,500,,,,50,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
KVSC US,Khosla Ventures Acquisition Co III,500,,,,56.3,10,-2.5,563,3/24/21,482506102,0.1,1.10E+07,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,19.052
LCAHU US,Landcadia Holdings IV Inc,500,,,1,50,10,-1.5,500,3/25/21,51477A203,-0.0145726,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TACQU US,Tetragon Acquisition Corp I,500,,,,50,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
OKLO US,Oklo Inc,500,,,-49.6,56.25,10,-0.200000003,562.5,7/8/21,02156V109,-0.3,5.86E+07,"10.00
 - 10.00
",Priced Within Range,Electric,Utilities,Electric-Generation,42.1546
HZNA/U US,Horizon Acquisition Corp III,500,,,,50,0,,500,4/5/22,N.A.,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ACQRU US,Independence Holdings Corp,495.909,,,1,49.5909,10,0,495.909,3/9/21,N.A.,-0.034815,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ONTF US,ON24 Inc,492.25,-9.5,-28.4,-15.8,45.757,50,41.63999939,2287.85,2/3/21,68339B104,0.1,3.04E+07,"45.00
 - 50.00
",Priced Within Range,Software,Technology,Applications Software,71.7953
PYCR US,Paycor HCM Inc,489.325,18.5,-9,-0.7,174.078,23,13.26086998,4003.79,7/21/21,70435P102,0.5,7.56E+07,"18.00
 - 21.00
",Priced Above Range,Software,Technology,Enterprise Software/Serv,41.5864
LYEL US,Lyell Immunopharma Inc,488.75,-53,-562285,-55.2,246.58,17,-0.6470588446,4191.86,6/17/21,55083R104,-0.6,1.81E+08,"16.00
 - 18.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,61.4047
COOK US,Traeger Inc,487.058,-0.3,-5.6,-4,117.548,18,22.22222137,2115.86,7/29/21,89269P103,0.1,1.06E+08,"16.00
 - 18.00
",Priced Within Range,Home Furnishings,"Consumer, Cyclical",Appliances,80.8182
