Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
2231083D US,Oranco Inc,9,13.9,15.2,8.1,14.5846,0,,0,2/27/25,N.A.,,,"4.00
 - 6.00
",,Food,"Consumer, Non-cyclical",Food-Wholesale/Distrib,
MIRA US,Mira Pharmaceuticals Inc,8.925,,,-169.2,14.7452,7,6,103.216,8/3/23,60458C104,-0.3,1.18E+06,"7.00
 - 7.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,7.01233
NXNT US,Nexscient Inc,8.7622,,,,23.956,0,,0, ,652936105,,,"0.75
 - 0.75
",,Software,Technology,Applications Software,
FLAI US,Flewber Global Inc,8.375,-34.9,-84,-103.9,12.3425,0,,0, ,33936J108,-0.0833505,,"4.00
 - 5.00
",,Airlines,"Consumer, Cyclical",Airlines,
BTOC US,Armlogi Holding Corp,8,23.6,4.4,5.8,42,5,-7.599999905,210,5/14/24,42255109,0.0756243,516492,"5.00
 - 6.00
",Priced Within Range,Storage/Warehousing,"Consumer, Cyclical",Storage/Warehousing,1.23927
2324463D US,Docola Inc,7.8652,-41.2,-3726.7,-3293.4,4.9834,0,,0, ,N.A.,,,"5.75
 - 6.75
",,Internet,Communications,Internet Content-Info/Ne,
AZTR US,Azitra Inc,7.5,-98.9,-119566,-143.7,12.0865,5,-1.200000048,60.4325,6/16/23,05479L203,-2.6,2.05E+06,"4.50
 - 5.50
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,13.6918
OLSI US,Origin Life Sciences Inc,7.5,,,,19.7433,0,,0, ,68621G209,,,"4.00
 - 4.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
2222760D US,60 Degrees Pharmaceuticals Inc,7.5,,,,0,5.3,,0,7/12/23,N.A.,,,"4.30
 - 6.30
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
2222760D US,RoyaLand Co Ltd/The,7.5,,,,4.55,0,,0, ,,,,"5.00
 - 6.00
",,,,,
BOF US,AvoLov LLC,7.14,130.6,-72.9,-59.4,3.963,6,-26.16666603,23.778,6/16/23,105230106,-0.8,1.03E+06,"6.00
 - 8.00
",Priced Within Range,Food,"Consumer, Non-cyclical",Food-Confectionery,10.7077
TELO US,Telomir Pharmaceuticals Inc,7,,,-542.2,29.6098,7,-28.5714283,207.269,2/9/24,87975F104,-0.1,3.67E+06,"7.00
 - 7.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,12.3411
2310313D US,Kindly MD Inc,6.82,,-133,,5.8609,5.5,,32.2349,5/31/24,N.A.,-0.5,,"5.50
 - 5.50
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
GPAK US,Gamer Pakistan Inc,6.8,,-279783,-96.5,25.5793,4,-44.25,102.317,10/9/23,364662106,-0.0867373,,"4.00
 - 5.00
",Priced Within Range,Entertainment,"Consumer, Cyclical",Theaters,
SYRA US,Syra Health Corp,6.6619,44.7,-47.1,-87.4,5.1421,4.125,-27.27272797,21.2112,9/29/23,87168W203,-0.3,584030,"4.13
 - 4.13
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,5.16268
NRXS US,Neuraxis Inc,6.5916,9.1,-306.8,-312.9,6.1101,6,0,36.6606,8/9/23,64134X201,-0.8,421317,"6.00
 - 6.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,5.83876
ADVB US,Advanced Biomed Inc,6.56,,,,21.64,4,-8.75,86.56,3/6/25,00752P104,-0.1,,"4.00
 - 5.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
CLLB US,Colabs Int'l Corp,6.5,96.2,-4178.3,-5333.3,34.1757,0,,0,2/2/24,N.A.,-0.0274868,,"4.00
 - 5.00
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
VICP US,Vicapsys Life Sciences Inc,6.5,,-21.4,,0,0,,0, ,92560A106,-4,3.14E+06, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,9.77601
IVP US,Inspire Veterinary Partners Inc,6.4,-0.5,-85.9,,6.0622,4,-23.25,24.2488,8/30/23,45784E304,-1.8,34633.5,"4.00
 - 6.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Veterinary Diagnostics,1.634
OSTX US,OS Therapies Inc,6.4,,,,23.2589,4,-37.25,93.0355,8/1/24,68764Y207,-0.5,2.94E+06,"4.00
 - 4.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,12.3551
SRM US,SRM Entertainment Inc,6.25,-25.1,-100.6,-79.9,9.45,5,-0.400000006,47.25,8/15/23,85237B101,-0.2,958425,"5.00
 - 5.00
",Priced Within Range,Toys/Games/Hobbies,"Consumer, Cyclical",Toys,5.55815
KAPA US,Kairos Pharma Ltd,6.2,,,-77.3,12.7658,4,-35,51.0632,9/16/24,48301N104,-0.3,37377,"4.00
 - 4.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.223904
SGN US,Signing Day Sports Inc,6,100.1,-1417.5,-185.4,8.9377,5,-61.40000153,44.6885,11/14/23,82670R305,-0.1,116813,"4.00
 - 6.00
",Priced Within Range,Software,Technology,Applications Software,5.87422
ELAB US,PMGC Holdings Inc,6,,,-88,17.329,4,-15,69.316,11/21/23,73017P201,-68.9,255864,"4.00
 - 6.00
",Priced Within Range,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,36.1865
NCL US,Northann Corp,6,-33.3,-51,-50.9,23,5,-8,115,10/19/23,66373M200,-0.2,7.85E+06,"3.00
 - 5.00
",Priced Within Range,Building Materials,Industrial,Bldg&Construct Prod-Misc,8.21779
MAMO US,Massimo Group,5.85,-3.3,2.8,6.4,41.3,4.5,-33.11111069,185.85,4/2/24,57628N101,0.1,8, ,,Leisure Time,"Consumer, Cyclical",Recreational Vehicles,1.93E-05
BLMZ US,Bloomz Inc,5.375,,,,12.435,4.3,-43.02325821,53.4705,7/24/24,N.A.,,1.56E+06,"4.30
 - 4.30
",Priced Within Range,Software,Technology,Educational Software,10.7981
MGRX US,Mangoceuticals Inc,5,-15.8,-1413.6,-106,15.315,4,0,61.26,3/21/23,56270V205,-2.4,617558,"3.00
 - 5.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Drug Store,11.9478
CTNT US,Cheetah Net Supply Chain Service Inc,5,,-1138.3,-55,17.916,4,72.5,71.664,8/1/23,16307X202,0.00774276,40406,"4.00
 - 6.00
",Priced Within Range,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,1.51219
YHC US,LQR House Inc,5,,-909.5,,11.1554,5,-22,55.777,8/10/23,50215C208,-1.2,1.88E+06,"4.00
 - 6.00
",Priced Within Range,Internet,Communications,E-Marketing/Info,5.16656
ZONE US,Cleancore Solutions Inc,5,,-142.1,-56.2,6.8134,4,-12.5,27.2536,4/26/24,184492106,-0.3,3.10E+06,"4.00
 - 6.00
",Priced Within Range,Home Furnishings,"Consumer, Cyclical",Appliances,37.042
IBO US,Impact BioMedical Inc,4.5,,,-76.1,11.5,3,-10.66666698,34.5,9/16/24,45259L205,,210049,"3.00
 - 5.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,1.82688
AENT US,Alliance Entertainment Holding,4.005,-5,0.4,1.5,50.833,3,10,152.499,6/30/23,01861F102,1.1,1.40E+06,"3.00
 - 3.00
",Priced Within Range,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,2.7531
HCWC US,Healthy Choice Wellness Corp,4,24.5,-6.5,-14.4,9.8,10,-47.59999847,98,9/16/24,42227T105,,71959,"9.00
 - 11.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Vitamins/Nutr Sup,0.681059
MVRK US,Maverick Lifestyle Inc,3.575,-0.00693311,-71.1,-15.7,6.17231,0,,0, ,577949209,,,"5.50
 - 6.50
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
