Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
BBEPQ US,Breitburn Energy Partners LP,127.65,-3,-71.8,-24.6,27.9758,18.5,-1.567567587,517.55,10/4/06,106776107,0.8,,"19.00
 - 21.00
",Priced Below Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
GSAT US,Globalstar Inc,127.5,11.8,-25.2,-4.8,70.3755,17,3.058823586,1196.38,11/2/06,378973507,52.3,8.85E+07,"16.00
 - 18.00
",Priced Within Range,Telecommunications,Communications,Satellite Telecom,69.9431
HWCC US,Houston Wire & Cable Co,127.075,-15.4,-4.4,-6.6,20.8672,13,17,271.27,6/15/06,44244K109,2.2,,"12.00
 - 14.00
",Priced Within Range,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
ESSA US,ESSA Bancorp Inc,126.5,19.5,25.5,0.7,0,0,,0,4/4/07,29667D104,1.4,5.92E+06,"10.00
 - 10.00
",,Savings&Loans,Financial,S&L/Thrifts-Eastern US,58.2884
APKT US,Acme Packet Inc,125.359,-10.7,-1.9,-0.9,58.4287,9.5,67.47368622,555.07,10/13/06,4764106,0.8,,"8.00
 - 9.00
",Priced Above Range,Telecommunications,Communications,Networking Products,
NSNG US,Northernstar Natural Gas Inc,125,,,,0,0,,0, ,666107107,,, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
ISLN US,Isilon Systems Inc,124.833,,,5.2,61.7457,13,77.69230652,802.69,12/14/06,46432L104,,,"11.00
 - 12.00
",Priced Above Range,Computers,Technology,Computers-Memory Devices,
SUSS US,Susser Holdings Corp,123.338,5.8,0.2,1.9,16.3242,16.5,9.090909004,269.35,10/19/06,869233106,4.8,,"16.00
 - 18.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Convenience Store,
NSTR US,Northstar Neuroscience Inc,122.475,,,-31.5,25.245,15,10.66666698,378.68,5/5/06,66704V101,-0.6,,"12.00
 - 14.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
749309Z US,Boomerang Holdings Inc,120,,,,18.75,0,,0, ,N.A.,,,"8.00
 - 8.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
IPHS US,Innophos Holdings Inc,119.999,11,4.5,2.5,20.2705,12,0.5833333135,243.25,11/2/06,45774N108,3.7,4.51E+06,"12.00
 - 13.00
",Priced Within Range,Chemicals,Basic Materials,Chemicals-Diversified,22.9266
FEO US,First Trust/abrdn Emerging Opp,118,,,,0,20,0.05000000075,0,8/29/06,33731K102,,559413,"20.00
 - 20.00
",Priced Within Range,Asset Allocation Fund,Funds,Emerging Mkt-Asset Alloc,11.2066
5199662Q US,Perlegen Sciences Inc,115,,,,0,0,,0, ,71415P104,,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
OMNE US,Omneon Inc,115,,,,0,0,,0, ,N.A.,,, ,,Computers,Technology,Computers-Memory Devices,
909926Q US,Petrie Parkman & Co,115,,,,0,0,,0, ,N.A.,,, ,,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,
PRTS US,CarParts.com Inc,115,-12.8,-6.9,-17.3,29.8329,10,19,298.33,2/9/07,14427M107,0.1,2.72E+07,"10.00
 - 12.00
",Priced Within Range,Internet,Communications,E-Commerce/Products,46.6988
BUS/U US,Columbus Acquisition Corp,115,,,-0.9,0,8,0.875,0,5/18/07,198851206,-0.2,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
0703576D US,AmWINS Group Inc,115,,,,0,0,,0, ,31921109,,, ,,Insurance,Financial,Insurance Brokers,
COMV US,Itron Distributed Energy Management Inc,109.71,14.2,-9.4,-5.6,18.3127,18,23.94444466,329.63,4/12/07,205859101,-0.1,,"15.00
 - 17.00
",Priced Above Range,Electric,Utilities,Electric-Integrated,
INWK US,InnerWorkings Inc,109.606,3.2,-0.8,-3.3,44.0143,9,16.11111069,396.13,8/15/06,45773Y105,0.4,1.53E+07,"8.00
 - 9.00
",Priced Within Range,Software,Technology,Transactional Software,28.9071
YTENQ US,Yield10 Bioscience Inc,109.48,-86.6,-24091.6,-287.4,20.4144,14,10.85714245,285.8,11/10/06,98585K854,-30.4,,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Agricultural Biotech,
SAR US,Saratoga Investment Corp,108.75,45,6.2,2.8,8.29138,15,-1.666666627,124.37,3/23/07,80349A208,-12.4,2.41E+06,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,16.821
SNMP US,Evolve Transition Infrastructu,108.675,-29.8,-147.1,-27.5,11.7689,21,4.523809433,247.15,11/15/06,30053M203,6.2,8.36E+06,"19.00
 - 21.00
",Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,99.1888
2751532Z US,Alien Technology Corp,108,,,,46.4331,0,,0, ,01625U106,,,"10.00
 - 12.00
",,Electronics,Industrial,Electronic Secur Devices,
CHV/U US,Churchill Ventures Ltd,107.779,,,-0.1,0,8,0,0,3/1/07,17157P208,0.1,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
RAK/U US,Renaissance Acquisition Corp,107.64,,,0.5,0,6,0.3333333433,0,1/29/07,75966C206,0.1,,"6.00
 - 6.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
AFFY US,Affymax Inc,106.375,-98.5,-1053.6,20.5,14.0138,25,35.52000046,350.34,12/15/06,00826A109,-1.8,,"22.00
 - 24.00
",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
922786Q US,Jazz Semiconductor Inc,105,,,,0,0,,0, ,47214U106,,, ,,Semiconductors,Technology,Electronic Compo-Semicon,
OPTM US,Optium Corp,104.65,,,-0.7,25.2873,17.5,12,442.53,10/27/06,68402T107,,,"13.50
 - 15.50
",Priced Above Range,Telecommunications,Communications,Telecommunication Equip,
ESSXU US,Essex Rental Corp,103.5,8.2,-10.8,-3.8,0,8,2,0,3/8/07,297187205,-0.4,,"8.00
 - 8.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Rental Auto/Equipment,
ALGT US,Allegiant Travel Co,103.5,0.1,-9.5,-5.1,19.7959,18,39.44444275,356.33,12/8/06,01748X102,18.9,1.73E+07,"15.00
 - 17.00
",Priced Above Range,Airlines,"Consumer, Cyclical",Airlines,94.3854
ORBC US,ORBCOMM Inc,101.539,-8.6,-13.6,-7.4,36.3041,11,-29.54545403,399.35,11/3/06,68555P100,0.6,179052,"12.00
 - 14.00
",Priced Below Range,Telecommunications,Communications,Wireless Equipment,0.224781
ARUN US,Aruba Networks LLC,101.2,21.4,-3.9,-0.3,75.141,11,28.63636398,826.55,3/27/07,43176106,1,10200,"8.00
 - 10.00
",Priced Above Range,Telecommunications,Communications,Wireless Equipment,0.00929332
RBCO US,Ryan Beck Holdings Inc,100,4.1,6.5,,0,0,,0, ,783484108,0.0894249,, ,,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,
708416Z US,Catalytic Capital Investment Corp,100,,,,15.75,0,,0, ,14888P201,,,"8.00
 - 8.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
764296Z US,Doubloon Corp,100,,,,12.85,0,,0, ,258628205,,,"10.00
 - 10.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BAQ/U US,Builder Acquisition Corp,100,,,,15.625,0,,0, ,12007X204,,,"8.00
 - 8.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1799459D US,Lexington Strategic Asset Corp,100,,,,0,0,,0, ,52962M306,,, ,,REITS,Financial,REITS-Diversified,
USQ/U US,Union Street Acquisition Corp,100,,,0.8,0,8,-1.25,0,2/6/07,908536204,-0.1,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TAQ/U US,Transforma Acquisition Group Inc,100,,,0.9,0,8,-0.375,0,12/20/06,8.94E+213,0.3,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
834211Z US,Platform Acquisition Corp,100,,,,0,0,,0, ,N.A.,,,"6.00
 - 6.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TWC US,Time Warner Cable Inc,100,3.8,7.7,3.8,901.914,0,,0, ,88732J207,23.1,, ,,Media,Communications,Cable/Satellite TV,
HYCO US,Hyco International Inc,100,,,,0,0,,0, ,N.A.,,, ,,Machinery-Diversified,Industrial,Machinery-General Indust,
DEK/U US,Dekania Corp,99.624,,,-2.8,0,10,0.1000000015,0,2/2/07,24488U203,-0.2,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
FIRE US,Sourcefire Inc,99.5325,34.6,2.2,1.7,23.1139,15,3.266666651,346.71,3/9/07,83616T108,1.4,,"12.00
 - 14.00
",Priced Above Range,Internet,Communications,Internet Security,
RVBD US,Riverbed Technology Inc,98.3806,4.6,6.5,3.7,66.054,9.75,56.92307663,644.03,9/20/06,768573107,1.4,,"7.00
 - 8.50
",Priced Above Range,Software,Technology,Enterprise Software/Serv,
DSUPQ US,Dayton Superior Corp,97.2,,,-3.8,19.0233,12,-4.166666508,228.28,12/20/06,240028308,,4756.5,"13.00
 - 15.00
",Priced Below Range,Building Materials,Industrial,Bldg&Construct Prod-Misc,0.0249414
OREXQ US,Orexigen Therapeutics Inc,96.6,37.8,-72.7,-53.7,26.9103,12,8.333333015,322.92,4/26/07,686164302,-7.5,,"11.00
 - 13.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
DR US,AW Underwriters Inc,96,,,5.8,17.7889,16,17.25,284.62,5/19/06,237502109,,,"15.00
 - 17.00
",Priced Within Range,Insurance,Financial,Property/Casualty Ins,
EVR US,Evercore Inc,95.3925,22.6,12.6,9.6,4.5925,21,18.33333397,96.44,8/11/06,29977A105,25.7,3.58E+07,"18.00
 - 20.00
",Priced Above Range,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,91.4931
DBTK US,Double-Take Software Inc,94.875,,,9.7,20.5028,11,15.090909,225.53,12/15/06,258598101,,,"9.00
 - 11.00
",Priced Within Range,Software,Technology,Computer Software,
0313624D US,Stanley Inc,94.185,,,8.8,19.9618,13,19.23077011,259.5,10/18/06,854532108,,,"12.00
 - 14.00
",Priced Within Range,Engineering&Construction,Industrial,Engineering/R&D Services,
TIL/U US,Trans-India Acquisition Corp,92,,,1.2,0,8,2,0,2/9/07,893237206,,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
HDIX US,Trividia Health Inc,91.0729,,,3.3,17.5815,12,5.083333492,210.98,9/21/06,437080104,,,"14.00
 - 16.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
GHN/U US,Granahan McCourt Acquisition Corp,90,,,1.1,0,8,0,0,10/19/06,385034202,-0.1,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
MANF US,Manifold Capital Corp,89.681,,,-20.1,36.7623,13,-1.153846145,477.91,11/10/06,56324R101,,,"15.00
 - 17.00
",Priced Below Range,Holding Companies-Divers,Diversified,Diversified Operations,
SFLY US,Shutterfly LLC,87,64.8,2.5,0.4,23.6111,15,3.666666746,354.17,9/29/06,82568P304,6,,"13.00
 - 15.00
",Priced Within Range,Internet,Communications,E-Commerce/Services,
EVEPQ US,EV Energy Partners LP,86.7,,-121.5,-6.5,4.93,20,-1.049999952,98.6,9/27/06,26926V107,0.6,,"19.00
 - 21.00
",Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
3080715Z US,LifeWatch Corp,86.25,,,,0,0,,0, ,53222J109,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
HNSN US,Hansen Medical Inc,86.25,-17.5,-287.5,-78.2,21.4914,12,1.666666627,257.9,11/16/06,411307200,-2.2,,"11.00
 - 13.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
SFMT US,St Francis Medical Technologies Inc,86.25,,,,0,0,,0, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
1883305D US,Picis Clinical Solutions Inc,86.25,,,,0,0,,0, ,71956K100,,, ,,Software,Technology,Medical Information Sys,
VELS US,Vision-Ease Lens Corp,86.25,,,,0,0,,0, ,92834B104,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Optical Supplies,
0190063D US,Diamondback Energy Services Inc,86.25,90.9,-0.3,,0,0,,0, ,25278V103,,, ,,Oil&Gas Services,Energy,Oil-Field Services,
FOLD US,Amicus Therapeutics Inc,86.25,32.2,-10.6,-7.1,0,0,,0, ,03152W109,-0.1,3.40E+08, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,113.133
PTCT US,PTC Therapeutics Inc,86.25,-13.9,-45,-20.1,0,0,,0, ,69366J200,-1.4,8.10E+07, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,102.681
GLUU US,Glu Mobile Inc,86.2439,31.3,3.7,3.8,28.6374,11.5,6.86956501,329.33,3/22/07,379890106,0.4,,"10.00
 - 12.00
",Priced Within Range,Software,Technology,Entertainment Software,
CORRQ US,CorEnergy Infrastructure Trust Inc,86.1,-1.5,-209.8,-76.2,8.8286,15,0,132.43,2/2/07,21870U502,0.4,1.08E+06,"15.00
 - 16.00
",Priced Within Range,REITS,Financial,REITS-Diversified,6.84827
LSON US,Light Sciences Oncology Inc,84,,,,18.5143,0,,0, ,53223M101,,,"14.00
 - 16.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
0563228D US,CHG Healthcare Services Inc,83.725,,,,17.6308,0,,0, ,12541G105,,,"15.00
 - 17.00
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,
ATEC US,Alphatec Holdings Inc,83.7,26.8,-26.5,-20.5,34.7602,9,-0.2222222239,312.84,6/2/06,02081G201,-0.3,1.12E+08,"11.00
 - 12.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,77.7955
1556530D US,LoopNet Inc,82.8,,,1.4,35.6521,12,25,427.83,6/7/06,543524300,,,"11.00
 - 13.00
",Priced Within Range,Real Estate,Financial,Real Estate Mgmnt/Servic,
BWTRQ US,Basin Water Inc,82.8,21.9,-276.1,-45.6,18.6777,12,38.75,224.13,5/12/06,07011T306,-0.8,,"10.00
 - 12.00
",Priced Within Range,Environmental Control,Industrial,Pollution Control,
1240716D US,Targa Energy LP,82.8,,7,-0.8,21.1,23,0,485.3,7/21/06,04930A104,0.7,573,"23.00
 - 25.00
",Priced Within Range,Pipelines,Energy,Pipelines,0.00110147
1650928D US,Chicopee Bancorp Inc,81.9907,7.8,12.4,0.4,0,0,,0,7/20/06,168565109,1,,"10.00
 - 10.00
",,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
EHTH US,eHealth Inc,80.5,17.5,1.8,0.8,21.6985,14,63.57143021,303.78,10/13/06,28238P109,-0.6,2.15E+07,"10.00
 - 12.00
",Priced Above Range,Insurance,Financial,Insurance Brokers,71.7355
GTQ/U US,Global Technology Industries Inc,80,,,,12.8125,0,,0, ,378975205,,,"8.00
 - 8.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
OMTR US,Omniture LLC,79.9825,,,-3.4,46.7109,6.5,0.4615384638,303.62,6/27/06,68212S109,,,"7.50
 - 9.00
",Priced Below Range,Software,Technology,Computer Software,
1650373D US,Stroud Energy Inc,79.35,,,,0,0,,0, ,863433108,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
VRAD US,Virtual Radiologic Corp,78.2,,,9.5,16.9994,17,22.05882263,288.99,11/15/07,92826B104,,,"16.00
 - 18.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",MRI/Medical Diag Imaging,
1555025D US,QuatRx Pharmaceuticals Co,78,,,,20.394,0,,0, ,747758100,,,"11.00
 - 13.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
1334197D US,Xtent Inc,75.2,,,-107.8,22.7963,16,3,364.74,2/1/07,984141101,-1.6,,"16.00
 - 18.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
SMCI US,Super Micro Computer Inc,73.6,110.4,7.6,19,28.6232,8,9.5,228.99,3/29/07,86800U302,-4.4,3.17E+08,"9.50
 - 11.50
",Priced Below Range,Computers,Technology,Computers-Integrated Sys,53.3338
DLGC US,Dialogic Inc,72,-17.4,-40.8,-57.1,40.1052,8,-2.5,320.84,4/5/07,25250T209,-0.2,,"10.00
 - 12.00
",Priced Below Range,Telecommunications,Communications,Networking Products,
BBDC US,Barings BDC Inc,71.55,-1,38.5,4.1,6.68677,15,6.666666508,100.3,2/15/07,06759L103,1.1,4.50E+07,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,42.6788
BCNI US,Basic Care Networks Inc,70,,,,0,0,,0, ,06983R108,,, ,,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,
PEX/U US,Apex Bioventures Acquisition Corp,69,,,0.1,0,8,0.625,0,6/8/07,03753Q204,-0.2,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
GAC/U US,Geneva Acquisition Corp,69,,,1,0,6,0.8333333135,0,2/13/07,37185Y203,-0.1,,"6.00
 - 6.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1413744D US,Golfsmith International Holdings Inc,69,10,-0.0238086,-0.2,15.4727,11.5,-3.478260756,177.94,6/15/06,38168Y103,0.7,,"14.00
 - 16.00
",Priced Below Range,Retail,"Consumer, Cyclical",Retail-Sporting Goods,
SLRY US,Kenexa Compensation Inc,68.8275,,,-47.5,15.3644,10.5,19.04761887,161.33,2/15/07,794006106,,,"8.00
 - 10.00
",Priced Above Range,Software,Technology,Applications Software,
WNTG US,Wintegra Inc,68.4796,,,,22.3759,0,,0, ,97573Q105,,,"12.00
 - 14.00
",,Semiconductors,Technology,Electronic Compo-Semicon,
GUID US,Guidance Software Inc,66.125,3.2,-18.7,-10.2,22.06,11.5,32,253.69,12/13/06,401692108,-0.2,12824,"12.50
 - 14.50
",Priced Below Range,Software,Technology,Computer Software,0.0383596
HBNK US,Hampden Bancorp Inc,65.8375,2.1,18.8,0.5,0,0,,0,1/17/07,4.09E+111,1.1,,"10.00
 - 10.00
",,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
SNCR US,Synchronoss Technologies Inc,65.0077,5.7,3.5,2,25.3499,8,10.625,202.8,6/15/06,87157B400,0.3,5.43E+06,"9.00
 - 11.00
",Priced Below Range,Software,Technology,Transactional Software,47.2566
AZMA US,Asthmatx Inc,65,,,,16.0105,0,,0, ,04623N108,,,"11.00
 - 13.00
",,Healthcare-Products,"Consumer, Non-cyclical",Respiratory Products,
ICFI US,ICF International Inc,64.446,2.8,5.4,5.4,13.6466,12,2.083333254,163.76,9/28/06,44925C103,9.1,1.91E+07,"14.00
 - 16.00
",Priced Below Range,Commercial Services,"Consumer, Non-cyclical",Consulting Services,103.588
GRBK US,Green Brick Partners Inc,63.3937,18,18.1,18.3,15.3293,10.5,0.09523809701,160.96,6/14/07,392709101,0.5,3.58E+07,"10.50
 - 10.50
",Priced Within Range,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,80.4625
VOLC US,Philips Image Guided Therapy Corp,62.56,3,-8.7,-4.3,32.9291,8,10,263.43,6/15/06,928645100,0.2,,"10.00
 - 12.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
EBS US,Emergent BioSolutions Inc,62.5,-0.5,-18.2,-11.8,27.4204,12.5,-6.400000095,342.75,11/15/06,29089Q105,1.1,3.51E+07,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,64.6638
CADX US,Mallinckrodt Hospital Products Inc,62.1,124.2,-21.5,-25.7,28.9455,9,4.444444656,260.51,10/25/06,12738T100,-0.2,,"11.00
 - 13.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
PCTR US,Pacesetter Capital Corp,60,,,,4.0001,0,,0, ,69374B108,,,"15.00
 - 15.00
",,Investment Companies,Financial,Investment Companies,
XFC/U US,Crossfire Capital Corp,60,,,,12.5,0,,0, ,22763S208,,,"6.00
 - 6.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
TLE/U US,Taliera Corp,60,,,,9.375,0,,0, ,87424R204,,,"8.00
 - 8.00
",,Investment Companies,Financial,Investment Companies,
SEGI US,Sycamore Entertainment Group Inc,60,,,,17.7187,0,,0, ,871156105,,,"10.00
 - 12.00
",,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
TRBN US,Trubion Pharmaceuticals Inc,59.8,9.3,-162.1,-46.1,17.5052,13,0.6923077106,227.57,10/18/06,89778N102,-0.2,,"13.00
 - 15.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
1893407D US,Achillion Pharmaceuticals Inc,59.5125,,,-28.3,15.5236,11.5,7.739130497,178.52,10/26/06,00448Q201,-0.4,,"14.00
 - 16.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
0965081D US,First Trust Tax-Advantaged Preferred Income Fund,59.2,,,,0,20,0,0,6/28/06,336918107,,,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
OMPI US,TBD-OMP Inc,58.85,,,20.8,21.7992,11,-8.181818008,239.79,12/13/06,67423R108,,,"13.00
 - 15.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
CHM/U US,China Healthcare Acquisition Corp,58.5093,,,-1.1,0,6,1,0,4/20/07,16939Q203,-0.080491,,"6.00
 - 6.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SMCGU US,Millennium Sustainable Venture,58,-17.2,-8920.7,-49.1,10.625,8,-4.75,85,7/20/06,60039Q200,,,"8.00
 - 8.00
",Priced Within Range,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
759459Z US,Applied Precision LLC,57.5,,,,0,0,,0, ,03823D100,,, ,,Electronics,Industrial,Electronic Measur Instr,
1938275D US,GeoMet Inc,57.5,,,-13.6,37.464,10,9.699999809,374.64,7/28/06,37250U201,-0.2,,"10.00
 - 12.00
",Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
OPTR US,Optimer Pharmaceuticals LLC,56.35,-29.9,-36.4,-59.8,22.7977,7,21.4285717,159.58,2/9/07,68401H104,-0.8,,"8.00
 - 9.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
CNWUF US,China Networks International Holdings Ltd,56,,,-2.8,0,8,0.375,0,6/29/07,N.A.,-0.0164993,,"8.00
 - 8.00
",Priced Within Range,Advertising,Communications,Advertising Agencies,
RLM LN,Realm Therapeutics PLC,54.699,-77.4,-5379,-47.8,151.84,66,15.909091,182.72, ,N.A.,-0.1,5.38E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Disposable Medical Prod,46.1482
BIER US,Gordon Biersch Brewery Restaurant Group Inc,53.4208,,,,9.29989,0,,0, ,382714103,,,"10.00
 - 12.00
",,Retail,"Consumer, Cyclical",Retail-Restaurants,
HOMB US,Home BancShares Inc/AR,51.75,9.1,39.5,1.8,14.6294,18,11.11111069,263.33,6/23/06,436893200,2.3,1.54E+08,"16.00
 - 18.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,77.5505
IGPBU US,Israel Growth Partners Acquisition Corp,51.6918,,,-662.7,9.2,10.1,-0.5940631628,92.92,7/13/06,465090405,,,"10.10
 - 10.10
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
EROS LN,Eros Media World PLC,51.6698,-42.4,-269.5,-38.9,0,176,9.375,0, ,N.A.,0.2,103316, ,,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,0.578428
ESA/U US,Energy Services of America Corp,51.6,15.7,7.1,14.5,10.75,6,-3.833333254,64.5,8/31/06,29271Q202,1.1,,"6.00
 - 6.00
",Priced Within Range,Engineering&Construction,Industrial,Building-Heavy Construct,
WNF/U US,Western United Financial Corp,51,,,,0,0,,0, ,959832205,,,"8.00
 - 8.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SOM LN,Somero Enterprises Inc,50.7734,-9.5,17,18.9,34.282,125,5.199999809,81.2998, ,N.A.,0.3,3.26E+07, ,,Machinery-Constr&Mining,Industrial,Machinery-Constr&Mining,59.5386
TWLL US,Techwell Inc,50.67,-6.6,5.5,4.2,20.0753,9,-2.777777672,180.68,6/21/06,87874D101,0.7,,"11.00
 - 13.00
",Priced Below Range,Semiconductors,Technology,Semicon Compo-Intg Circu,
SENO US,SenoRx LLC,50.6,,,-8.5,15.8056,8,2.25,126.44,3/29/07,81724W104,,,"9.00
 - 10.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
NLST US,Netlist Inc,50.3125,112.5,-36.6,-93.9,20.4817,7,15.71428585,143.37,11/30/06,64118P109,-0.1,3.63E+06,"7.00
 - 9.00
",Priced Within Range,Computers,Technology,Computers-Memory Devices,1.32533
SOLA LN,Emeren Group Ltd,50.2545,-12.8,-13.5,-2.7,100,79,13.92405033,150.764, ,N.A.,,, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
CSII US,Cardiovascular Systems Inc,50.06,-8.7,-15.6,-11.8,26.9325,10,1,269.32,6/28/06,141619106,-0.6,5.75E+06,"14.00
 - 16.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,13.6258
HFP US,Highland Financial Trust,50,,,,0,0,,0, ,43009L104,,, ,,Diversified Finan Serv,Financial,Special Purpose Entity,
MDGL US,Madrigal Pharmaceuticals Inc,50,,-258.6,-55.3,33.8174,10,-9.100000381,338.17,2/6/07,558868105,-21.4,2.57E+07,"10.00
 - 10.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,116.43
SCMP US,Sucampo Pharmaceuticals Inc,49.588,50.1,8,-35.6,16.1005,11.5,6.608695507,185.16,8/2/07,864909106,0.1,,"14.00
 - 16.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
1664784D US,Gilead Pharmasset LLC,49.5,6,1.6,-60.3,21.0198,9,0.777777791,189.18,4/27/07,71715N106,-1.1,,"9.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
2244179D US,MEDecision Inc,47,,,-10.6,14.9417,10,0,149.42,12/13/06,58406P102,,,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Medical Information Sys,
1942415D US,Local Matters Inc,46,,,,23.636,0,,0, ,53957A109,,,"5.40
 - 6.60
",,Internet,Communications,Internet Applic Sftwr,
GYRE US,Gyre Therapeutics Inc,45,-6.7,11.4,,19.1048,9,-3.777777672,171.94,4/11/06,403783103,-0.0427875,2.05E+06,"11.00
 - 13.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,2.19025
