Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
EVT US,Eaton Vance Tax-Advantaged Dividend Income Fund,1320,,,,0,20,0,0,9/26/03,27828G107,,1.41E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,18.976
RNP US,Cohen & Steers REIT and Preferred and Income Fund Inc,1204.75,,,,0,25,0.03999999911,0,6/25/03,19247X100,,8.71E+06,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,18.3118
RTU US,Cohen & Steers REIT and Utility Income Fund Inc,1175.7,,,,0,20,0.25,0,1/28/04,19247Y108,,, ,,Closed-end Funds,Financial,Closed-end Funds,
NCV US,Virtus Convertible & Income Fund,1035,,,,0,15,0.06666667014,0,3/27/03,92838X805,,8.70E+06,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,38.5014
NAL US,NewAlliance Bancshares Inc,1024.94,-4.4,19.6,,0,10,51.70000076,0,4/2/04,650203102,0.8,2100,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Eastern US,0.00199989
1890799D US,BlackRock Credit Allocation Income Trust II Inc,1013.75,,,,0,25,0,0,3/26/03,09255H105,,,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
WIW US,Western Asset Inflation-Linked Opportunities & Income Fund,916.125,,,,0,15,0,0,2/25/04,95766R104,,3.66E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,59.8137
ERC US,Allspring Multi-Sector Income,841,,,,0,20,0.05000000075,0,6/25/03,94987D101,,1.91E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,68.2033
NCZ US,Virtus Convertible & Income Fund II,825,,,,0,15,0,0,7/29/03,92838U801,,6.75E+06,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,35.4575
AFR US,American Financial Realty Trust,804.281,-2.6,-12.8,-1.4,93.639,12.5,14,1170.49,6/24/03,02607P305,0.5,,"11.00
 - 13.00
",Priced Within Range,REITS,Financial,REITS-Office Property,
CHY US,Calamos Convertible and High Income Fund,783,,,,0,15,4,0,5/28/03,12811P108,,3.52E+08,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
HPS US,John Hancock Preferred Income Fund III,765.625,,,,0,25,0.400000006,0,6/17/03,41021P103,,3.94E+06,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,12.2704
HTD US,John Hancock Tax-Advantaged Dividend Income Fund,760,,,,0,20,0,0,2/25/04,41013V100,,6.18E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,17.4518
BLW US,BlackRock Limited Duration Income Trust,734,,,,0,20,0,0,7/29/03,09249W101,,1.31E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,34.463
BDV US,BlackRock Equity Dividend Trust,720,,,,0,15,0,0,12/19/03,09250N107,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
TRW US,ZF TRW Automotive Holdings Corp,675.861,0.6,1.6,3.9,98.9143,28,-3.214285612,2769.6,2/3/04,87264S106,8.5,,"28.00
 - 30.00
",Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,
2006897D US,Guggenheim Enhanced Equity Strategy Fund,605,,,,0,20,0,0,1/28/04,40167K100,,82104,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,1.64406
AMIS US,AMIS Holdings Inc,600,1.6,4.7,3.6,71.8649,20,0.5,1437.3,9/24/03,31538101,0.9,,"18.00
 - 20.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,
EFR US,Eaton Vance Senior Floating-Rate Trust,600,,,,0,20,0,0,11/25/03,27828Q105,,1.05E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,35.6356
SCD US,LMP Capital and Income Fund Inc,594,,,,0,20,0.05000000075,0,2/25/04,50208A102,,7.42E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,43.296
MUI US,BlackRock Municipal Income Fun,569.625,,,,0,15,0,0,7/30/03,09253X102,,1.89E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,52.5061
AVK US,Advent Convertible and Income Fund,557.5,,,,0,25,0.07999999821,0,4/30/03,00764C109,,2.22E+07,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,50.3496
629563Q US,Cleveland-Cliffs Steel LLC,531.3,,,6,94.9956,28,25.7142849,2659.88,12/12/03,460377104,,,"25.00
 - 27.00
",Priced Above Range,Iron/Steel,Basic Materials,Steel-Producers,
SRO US,DWS RREEF Real Estate Fund II Inc,525,,,,0,15,0,0,8/27/03,23338X102,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
HYT US,BlackRock Corporate High Yield Fund Inc,525,,,,0,15,0,0,5/28/03,09255P107,,2.61E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,16.6065
OVNT US,Overnite Corp,522.5,11.6,3.8,8.3,27.913,19,16.63157845,530.35,10/31/03,690322102,4.5,,"17.00
 - 19.00
",Priced Within Range,Transportation,Industrial,Transport-Truck,
NRO US,Neuberger Berman Real Estate Securities Income Fund Inc,500.25,,,,0,15,0,0,10/29/03,64190A103,,1.58E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,33.2747
HTH US,Hilltop Holdings Inc,480.704,2.5,9.5,0.6,40.1608,19,0,763.06,2/11/04,432748101,4.2,5.42E+07,"19.00
 - 21.00
",Priced Within Range,Banks,Financial,Commer Banks-Central US,83.4875
UTG US,Reaves Utility Income Fund,453,,,,0,20,0.05000000075,0,2/24/04,756158101,,1.04E+07,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,11.6335
FVD US,First Trust Value Line Dividend Index Fund,450,,,,0,15,0,0,8/27/03,33734H106,,1.32E+08,"15.00
 - 15.00
",Priced Within Range,Equity Fund,Funds,Value-Large Cap,64.6267
EHI US,Western Asset Global High Income Fund Inc,435,,,,0,15,0,0,7/29/03,95766B109,,1.09E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,35.8548
0000492D US,Pioneer Municipal and Equity Income Trust,430.5,,,,0,15,0,0,1/28/04,723761102,,, ,,Country Funds-Closed-end,Financial,Finance-Investment Fund,
662686Q US,American Seafoods Corp,430.37,,,,32.2926,0,,0,10/5/04,29446200,,,"13.50
 - 14.00
",,Food,"Consumer, Non-cyclical",Fisheries,
1753322D US,Neuberger Berman Realty Income Fund Inc,410.1,,,,0,15,0.200000003,0,4/25/03,64126G109,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
BPP US,BlackRock Credit Allocation Income Trust III,407.5,,,,0,25,0.03999999911,0,2/26/03,09249V103,,2.42E+06, ,,Closed-end Funds,Financial,Closed-end Funds,13.1266
SIRV US,SIRVA Inc,389.473,2.2,0.4,,70.0847,18.5,-2.162162066,1296.57,11/25/03,82967Y104,,,"18.00
 - 20.00
",Priced Within Range,Transportation,Industrial,Transport-Truck,
WIA US,Western Asset Inflation - Linked Securities & Income Fund,382.5,,,,0,15,0.3333333433,0,9/26/03,95766Q106,,1.80E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,77.2365
FTF US,Franklin Ltd Duration Income Trust,369,,,,0,15,0,0,8/27/03,35472T101,,2.19E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,54.2191
3141817Q US,Highland Hospitality Corp,345,,,2.7,35.3825,10,6.5,353.82,12/16/03,430141101,,,"9.00
 - 11.00
",Priced Within Range,REITS,Financial,REITS-Hotels,
1893091D US,Bristol West Holdings Inc,345,,,3.8,30.625,20,14,612.5,2/11/04,11037M105,,,"19.00
 - 21.00
",Priced Within Range,Insurance,Financial,Property/Casualty Ins,
CSE US,CapitalSource Inc,339.735,2.3,31,1.8,115.396,14.5,25.51724052,1673.24,8/7/03,14055X102,1.3,,"13.00
 - 15.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,
PFL US,PIMCO Income Strategy Fund,325,,,,0,20,0.05000000075,0,8/27/03,72201H108,,5.83E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,13.051
FRA US,BlackRock Floating Rate Income Strategies Fund Inc,322.5,,,,0,20,0,0,10/29/03,09255X100,,9.97E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,28.1975
TYG US,Tortoise Energy Infrastructure Corp,315,,,,25,25,0,625,2/25/04,89147L886,,6.69E+06,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,38.8319
MHI US,Pioneer Municipal High Income Fund Trust,307.5,,,,0,15,0.2666666806,0,7/18/03,723763108,,1.39E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,60.897
MAV US,Pioneer Municipal High Income Advantage Fund Inc,307.5,,,,0,15,0,0,10/15/03,723762100,,1.39E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,57.995
NMZ US,Nuveen Municipal High Income Opportunity Fund,307.5,,,,0,15,1.666666627,0,11/20/03,670682103,,1.58E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,13.9138
SGI US,Somnigroup International Inc,301.875,0.1,7.7,7.3,97.2665,14,10.71428585,1361.73,12/18/03,88023U101,3.8,1.80E+08,"15.00
 - 17.00
",Priced Below Range,Home Furnishings,"Consumer, Cyclical",Home Furnishings,86.1182
JRN US,Journal Communications Inc,297.562,7.8,10.5,7.6,17.25,15,8.333333015,258.75,9/24/03,481130102,1.5,114525,"13.50
 - 15.50
",Priced Within Range,Media,Communications,Multimedia,0.25233
JDD US,Nuveen Diversified Dividend and Income Fund,281.25,,,,0,15,0.06666667014,0,9/26/03,6706EP105,,2.34E+06,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,11.8757
BKK US,BlackRock Municipal 2020 Term Trust,277.5,,,,0,15,0,0,9/26/03,09249X109,,2.11E+06,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,10.4482
9998865D US,Whiting Petroleum Corp,267.375,98.1,27.9,16,18.738,15.5,4.967741966,290.44,11/20/03,966387409,18.9,3.41E+07,"14.00
 - 16.00
",Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,89.5607
JTA US,Nuveen Tax-Advantaged Total Return Strategy Fund,267,,,,0,20,0,0,1/28/04,67090H102,,616964,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,4.45432
PSW US,BlackRock Credit Allocation Income Trust I Inc,256.875,,,,0,25,0,0,7/30/03,09255J101,,,"25.00
 - 25.00
",Priced Within Range,Private Equity,Financial,Private Equity,
CVP US,Centerplate Inc,251.782,8.7,-0.2,-10.6,23.5538,15,1.733333349,353.31,12/5/03,1.52E+208,0.9,,"14.50
 - 15.50
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
NOX US,Neuberger Berman Income Opportunity Fund Inc,250,,,,0,15,0,0,6/25/03,64126L108,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
HIH US,Helios High Income Fund Inc,247.5,,,,0,15,0.6666666865,0,6/25/03,42327X204,,41491,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,0.85426
2499886D US,CapLease Inc,241.5,-0.1,-1,0.3,0,10.5,27.7142849,0,3/19/04,140288101,0.8,4.64E+06,"9.00
 - 11.00
",Priced Within Range,REITS,Financial,REITS-Diversified,5.22408
1468826D US,NFP Corp,239.822,,,3.2,31.4834,23,14.13043499,724.12,9/18/03,63607P208,,,"21.00
 - 23.00
",Priced Within Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
FLC US,Flaherty & Crumrine Total Return Fund,235,,,,0,25,0,0,8/27/03,338479108,,2.60E+06,"25.00
 - 25.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,24.8469
FMD US,First Marblehead Corp/The,230,3.5,-102.6,-10.9,60.0604,16,38.4375,960.97,10/31/03,320771207,-2.7,,"15.00
 - 17.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Consumer Loans,
FVL US,First Trust Value Line 100 Exchange-Traded Fund,228,,,,0,15,3.333333254,0,6/13/03,33735G107,,,"15.00
 - 15.00
",Priced Within Range,Equity Fund,Funds,Growth & Income,
AHT US,Ashford Hospitality Trust Inc,218.107,-14.2,-5.1,-1.8,23.957,9,0,215.61,8/26/03,44103794,-5,6.83E+06,"9.00
 - 11.00
",Priced Within Range,REITS,Financial,REITS-Hotels,118.291
CMP US,Compass Minerals International Inc,216.775,-7.2,-18.4,-9.2,30.1761,13,5.769230843,392.29,12/12/03,20451N101,0.3,4.32E+07,"13.00
 - 15.00
",Priced Within Range,Mining,Basic Materials,Quarrying,104.007
IIA US,ING Clarion Real Estate Income Fund,210,,,,0,15,0,0,9/26/03,449788108,,,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
FRB US,BlackRock Floating Rate Income Strategies Fund II Inc,209.5,,,,0,20,0.05000000075,0,7/28/04,09255Y108,,,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
KNBT US,KNBT Bancorp Inc,202.012,,,,0,10,68.80000305,0,8/12/03,482921103,,,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
498632Z US,Sandalwood Lodging Investment Corp,200,,,,0,0,,0, ,799777107,,,"20.00
 - 20.00
",,REITS,Financial,REITS-Diversified,
0759976D US,Government Properties Trust Inc,193.2,60.5,-9.6,-0.9,18.0231,10,30.29999924,180.23,1/27/04,38374W107,0.6,,"9.00
 - 11.00
",Priced Within Range,REITS,Financial,REITS-Office Property,
AEL US,American Equity Investment Life Holding Co,186.3,467,7.6,0.7,33.294,9,0.555555582,299.65,12/4/03,25676206,31.3,3.55E+07,"9.00
 - 10.00
",Priced Within Range,Insurance,Financial,Life/Health Insurance,51.651
NNI US,Nelnet Inc,180.323,5.1,8.6,1.2,39.015,21,3.809523821,819.32,12/11/03,64031N108,18,1.12E+07,"18.00
 - 20.00
",Priced Above Range,Diversified Finan Serv,Financial,Finance-Consumer Loans,43.4307
UTI US,Universal Technical Institute Inc,176.812,20.6,5.7,7.2,27.6936,20.5,28.53658485,567.72,12/17/03,913915104,1.7,5.30E+07,"20.00
 - 22.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Schools,97.4156
NPTT US,NPTest Holding Corp,175.2,10.2,5.9,,39.9453,12,-4.25,479.34,12/11/03,67019A105,,,"11.00
 - 13.00
",Priced Within Range,Semiconductors,Technology,Semiconductor Equipment,
610677Q US,Crystal Decisions Inc,172.5,32.3,11.6,,0,0,,0, ,229203104,0.7,, ,,Software,Technology,Applications Software,
SGTL US,SigmaTel LLC,172.5,-20.2,-29.7,-24.4,33.5698,15,32,503.55,9/18/03,82661W107,-0.6,,"11.00
 - 13.00
",Priced Above Range,Semiconductors,Technology,Semicon Compo-Intg Circu,
1940257D US,Direct General Corp,167.418,,,3.3,21.3282,21,19.04761887,447.89,8/12/03,25456W204,,,"19.00
 - 21.00
",Priced Within Range,Insurance,Financial,Multi-line Insurance,
NHS US,Neuberger Berman High Yield Strategies Fund Inc,165,,,,0,15,0,0,7/29/03,64128C106,,1.09E+07,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,41.9781
EYET US,Oldtech Inc,156.975,19.1,-203.6,-17.6,38.5351,21,54.2857132,809.24,1/30/04,302297106,-1.7,,"18.00
 - 20.00
",Priced Above Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
FBTXQ US,Franklin Bank Corp,154.215,,17.5,0.4,19.838,14.5,22.75862122,287.65,12/18/03,352451108,1.7,,"13.00
 - 15.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Central US,
OXSQ US,Oxford Square Capital Corp,149.999,-17.6,13.7,2,8.69565,15,0,130.43,11/21/03,69181V107,0.4,5.06E+06,"15.00
 - 15.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,7.25476
LUMCQ US,Luminent Mortgage Capital Inc,148.2,-16.9,-235.4,-9.4,23.104,13,4.307692528,300.35,12/19/03,550278303,1.5,5200,"13.00
 - 15.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,0.0120139
XPRT US,LECG Corp,146.625,-21.5,-28.1,-17.6,20.5544,17,23.70588303,349.42,11/14/03,523234102,-0.2,,"14.00
 - 16.00
",Priced Above Range,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
CENF US,Central Freight Lines Inc,146.625,,,-24.1,17.6325,15,15.66666698,264.49,12/12/03,153491105,,,"13.00
 - 15.00
",Priced Within Range,Transportation,Industrial,Transport-Services,
ENTN US,Entorian Technologies Inc,145.47,-16,-11.9,-16,50.3774,13,14.46153831,654.91,2/6/04,29383P209,2.5,,"11.00
 - 13.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,
2537769D US,Qualcomm Atheros Inc,144.9,,,5.1,45.4517,14,25.7142849,636.32,2/12/04,04743P108,,,"11.50
 - 13.50
",Priced Above Range,Telecommunications,Communications,Networking Products,
AGCCQ US,Anchor Glass Container Corp,138,,,-13.7,23.3824,16,5,374.12,9/25/03,03304B300,,,"16.00
 - 18.00
",Priced Within Range,Packaging&Containers,Industrial,Containers-Metal/Glass,
CSBK US,Clifton Bancorp Inc,137.387,13.9,15.4,0.3,0,10,22.5,0,3/4/04,186873105,0.5,71095,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Eastern US,0.3217
GLCu CN,Great Lakes Carbon Income Fund,136.789,0.9,7.9,5.3,0,10,3.099999905,0, ,390564102,1.1,, ,,Investment Companies,Financial,Investment Companies,
ABR US,Arbor Realty Trust Inc,135.874,-12.1,18.5,1.8,14.9496,20,2.5,298.99,4/7/04,38923108,2.4,1.19E+08,"19.00
 - 21.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,62.7012
NYMT US,New York Mortgage Trust Inc,135,11.7,-11.1,-0.7,18.1621,9,-0.6666666865,163.46,6/24/04,649604840,0.1,5.75E+07,"9.00
 - 11.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,63.4908
2311849D US,Quality Distribution Inc,133.875,6.6,2,2.5,17.9873,17,10.30000019,305.78,11/7/03,74756M102,1.2,,"15.00
 - 17.00
",Priced Within Range,Storage/Warehousing,"Consumer, Cyclical",Storage/Warehousing,
COHN US,Cohen & Co Inc,130,-4,-0.1,-0.0147943,10.475,13,-1.923076868,136.17,3/17/04,19249M102,5.8,171414,"14.00
 - 16.00
",Priced Below Range,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,8.34263
FPO US,First Potomac Realty Trust,129.375,-7.2,-0.6,3.2,7.509,15,7.333333492,112.64,10/23/03,33610F109,1,410000,"14.00
 - 16.00
",Priced Within Range,REITS,Financial,REITS-Warehouse/Industr,0.697985
987444Q US,Falcon Financial Investment Trust,129.375,78.4,40.3,,14.1058,9,0.555555582,126.95,12/17/03,306032103,,,"9.00
 - 11.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Commercial,
SMBI US,Symbion Inc/TN,124.2,8.9,-2.3,-1.3,19.6054,15,24.20000076,294.08,2/6/04,871507109,,,"13.00
 - 15.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,
INTX US,Intersections Inc,122.188,-9.1,-8.9,2.8,16.9529,17,45.29411697,288.2,4/30/04,460981301,-0.1,,"15.00
 - 17.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
AYPu CN,ACS Media Income Fund,121.082,,,,0,10,-3,0, ,878108,,, ,,Media,Communications,Publishing-Periodicals,
AACC US,Asset Acceptance Capital Corp,120.75,,,1.4,37.2253,15,11.19999981,558.38,2/5/04,04543P100,,,"13.00
 - 15.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Other Services,
GOOD US,Gladstone Commercial Corp,113.85,1.2,16,2.1,6.652,15,0.200000003,99.78,8/13/03,376536108,1.3,2.16E+07,"15.00
 - 15.00
",Priced Within Range,REITS,Financial,REITS-Diversified,47.0967
IPAS US,iPass Inc,112.7,-13.9,-37.7,-100,58.7102,14,33.3571434,821.94,7/24/03,46261V306,-1.7,,"11.00
 - 13.00
",Priced Above Range,Internet,Communications,Internet Security,
NTGR US,NETGEAR Inc,112.7,-9,1.8,1.4,27.2285,14,26.3571434,381.2,7/31/03,64111Q104,5.7,2.72E+07,"10.00
 - 12.00
",Priced Above Range,Telecommunications,Communications,Networking Products,94.6365
1469085D US,Tessera Technologies Inc,112.125,,,,37.8334,13,42.30769348,491.83,11/13/03,88164L100,,,"9.00
 - 11.00
",Priced Above Range,Semiconductors,Technology,Semiconductor Equipment,
ANSVQ US,Anesiva Inc,110.4,496,-33951.6,-163.2,26.1133,16,33.75,417.81,2/12/04,03460L100,-1.8,,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
CHRK US,Cherokee International Corp,110.055,,,-4.7,19.1791,14.5,13.79310322,278.1,2/20/04,164450108,,,"12.00
 - 14.00
",Priced Above Range,Electrical Compo&Equip,Industrial,Power Conv/Supply Equip,
MZF US,Managed Duration Investment Grade Municipal Fund,106.5,,,,0,15,0,0,8/27/03,56165R103,,424018,"15.00
 - 15.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,6.23513
LKQ US,LKQ Corp,104.65,3.5,4.8,4.5,19.1199,13,15.38461494,248.56,10/3/03,501889208,4.2,2.81E+08,"11.00
 - 13.00
",Priced Within Range,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,108.67
GLD US,SPDR Gold Shares,101.683,,,,0,44.21,0.3845304549,0,11/18/04,78463V107,,1.28E+08, ,,Commodity Fund,Funds,Commodity,38.6328
1771202D US,Brantley Mezzanine Capital Corp,101.25,,,,6.7501,0,,0, ,105497101,,,"15.00
 - 15.00
",,Investment Companies,Financial,Investment Companies,
DNET US,DigitalNet Holdings Inc,100,891.8,-3.2,,17.099,0,,0, ,25389B103,4.1,,"14.00
 - 16.00
",,Computers,Technology,Computer Services,
KSP US,Kirby Offshore Marine LLC,97.8775,,,-10.4,4.165,23.5,15.27659607,97.88,1/9/04,48268Y101,,,"21.50
 - 23.50
",Priced Within Range,Transportation,Industrial,Transport-Marine,
DNET US,DigitalNet Holdings Inc,97.75,891.8,-3.2,,15.4736,17,23.29411697,263.05,10/10/03,25389B103,4.1,,"14.00
 - 16.00
",Priced Above Range,Computers,Technology,Computer Services,
3287405Q US,Open Solutions Inc,97.75,,,3.2,16.0353,17,9.776470184,272.6,11/26/03,68371P102,,,"14.00
 - 16.00
",Priced Above Range,Software,Technology,Enterprise Software/Serv,
1056372D US,ProCentury Corp,93.45,,,3.9,13.1012,10.5,0,137.56,4/20/04,74268T108,,,"10.00
 - 12.00
",Priced Within Range,Insurance,Financial,Property/Casualty Ins,
FCM US,First Trust/Four Corners Senior Floating Rate Income Fund,87.5,,,,0,20,0,0,9/26/03,33733Q107,,,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,
ADPX US,Aderis Pharmaceuticals Inc,84.5,-45.9,-457.8,,21.6879,0,,0, ,00686M102,,,"11.00
 - 13.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
RPFG US,Rainier Pacific Financial Group Inc,84.4284,-14.1,-213,-8.9,0,10,69.90000153,0,10/21/03,75087U101,1.3,,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Western US,
3339188Q US,Pharmion Corp,84,,,-16.5,25.2147,14,0,353.01,11/5/03,71715B409,,,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
SNX US,TD SYNNEX Corp,82.012,1.5,1.1,2.4,25.6678,14.5,-2.068965435,372.18,11/25/03,87162W100,14.2,8.36E+07,"14.00
 - 16.00
",Priced Within Range,Electronics,Industrial,Electronic Parts Distrib,99.659
