Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
SEI US,Solaris Energy Infrastructure,121.2,6.8,5,,10.1,12,-3.75,121.2,5/12/17,83418M103,2,3.64E+07,"15.00
 - 18.00
",Priced Below Range,Oil&Gas Services,Energy,Oil-Field Services,94.6232
GTHX US,G1 Therapeutics Inc,116.724,60.8,-58.1,-36.3,28.1954,15,0,422.931,5/17/17,3621LQ109,-0.7,9.63E+06,"15.00
 - 17.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,18.2493
MBIN US,Merchants Bancorp/IN,115,21.6,47.7,1.7,28.6852,16,5,458.963,10/27/17,58844R108,-18.6,1.53E+07,"17.00
 - 19.00
",Priced Below Range,Banks,Financial,Commer Banks-Central US,33.3793
KBLMU US,180 Life Sciences Corp,115,,,-68.4,11.95,10,0,119.5,6/2/17,48242A203,-1.6,,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
PETQ US,PetIQ Inc,115,19.5,0.1,1.4,12.6393,16,45.75,202.229,7/21/17,71639T106,2.1,6.57E+06,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Whsle Drug Dist,22.1341
CUROQ US,Curo Group Holdings Corp,107.334,-27.4,-58.8,-11.6,45.5614,14,1.428571463,637.86,12/7/17,23131L107,7,9.39E+06,"14.00
 - 16.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Consumer Loans,22.74
FSPR US,Four Springs Capital Trust,106.4,16.2,-3.1,,10.2641,0,,0, ,35104D102,4.7,,"17.00
 - 19.00
",,REITS,Financial,REITS-Diversified,
CSAu CN,Ayr Wellness Inc,105.887,0.000647068,-77.5,-26.3,0,10,-0.200000003,0, ,13766G200,0.0869063,, ,,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
BXG US,Bluegreen Vacations Corp,104.628,-29.6,1.5,0.6,74.7345,14,-7.142857075,1046.28,11/17/17,09629F108,1,6.73E+07,"16.00
 - 18.00
",Priced Below Range,Lodging,"Consumer, Cyclical",Hotels&Motels,92.7939
KALA US,KALA BIO Inc,103.5,,,-69.1,24.1834,15,23.26666641,362.751,7/20/17,483119202,-7.7,3.94E+06,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,60.9888
SCPH US,scPharmaceuticals Inc,102.13,167.2,-234.3,-84.3,18.5052,14,0.7142857313,259.073,11/17/17,810648105,-1.5,4.95E+07,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,98.5083
LBM US,US LBM Holdings Inc,100,36.6,-1.7,-2.7,0,0,,0,12/18/20,90353N103,0.2,, ,,Retail,"Consumer, Cyclical",Retail-Building Products,
1900741D US,Dole Food Co Inc,100,-2.9,-0.5,-1.6,0,0,,0, ,N.A.,,, ,,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,
PSND US,Preferred Sands Inc,100,,,,0,0,,0, ,N.A.,,, ,,Mining,Basic Materials,Quarrying,
2553274D US,Tapstone Energy Inc,100,,,,0,0,,0, ,N.A.,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
1074608D US,Solaris Oilfield Infrastructure LLC,100,,,,0,0,,0, ,N.A.,,, ,,Oil&Gas Services,Energy,Oil-Field Services,
ULCC US,Frontier Group Holdings Inc,100,5.1,2.2,1.5,0,0,,0, ,35909R108,-0.3,1.52E+08, ,,Airlines,"Consumer, Cyclical",Airlines,66.7828
1842128D US,Advantage Solutions Inc/Texas,100,10.8,1.5,,0,0,,0,9/8/20,N.A.,1.64,, ,,Advertising,Communications,Advertising Agencies,
GPMP US,GPM Petroleum LP,100,-48.5,2.4,,0,0,,0, ,N.A.,,, ,,Oil&Gas,Energy,Oil Refining&Marketing,
1536387D US,Loton Corp,100,,-6333.2,-285.8,108.584,0,,0, ,54567A109,-0.0320009,, ,,Internet,Communications,Internet Content-Info/Ne,
1894046D US,Torrid Intermediate LLC,100,45.2,-4.5,,0,0,,0, ,N.A.,58955,, ,,Apparel,"Consumer, Cyclical",Apparel Manufacturers,
BJS US,BJ Services Inc,100,,-6.1,,0,0,,0, ,N.A.,-45.1,, ,,Oil&Gas Services,Energy,Oil-Field Services,
ACET US,Adicet Bio Inc,97.7505,,,-54.7,28.0463,15,12.53333378,420.695,1/26/18,7002108,-1,5.39E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,65.1469
FBRX US,Forte Biosciences Inc,97.75,,,-70.5,19.7768,10,24.5,197.768,4/13/17,34962G208,-10.5,4.59E+06,"10.00
 - 12.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,69.7139
BOC US,Boston Omaha Corp,97.0495,12.4,-1.1,-0.1,13.3072,13,1.538461566,172.994,6/16/17,101044105,0.6,2.24E+07,"12.00
 - 14.00
",Priced Within Range,Advertising,Communications,Advertising Sales,72.406
QES US,Quintana Energy Services Inc,96.321,,-7.4,-30.4,33.4128,10,-10,334.128,2/9/18,74875T103,1,3.29E+06,"12.00
 - 15.00
",Priced Below Range,Oil&Gas,Energy,Oil&Gas Drilling,9.74182
KRP US,Kimbell Royalty Partners LP,90,5.1,3.9,1,16.3327,18,14.66666698,293.989,2/3/17,49435R102,3.2,3.30E+07,"19.00
 - 21.00
",Priced Below Range,Oil&Gas,Energy,Oil-US Royalty Trusts,35.6468
CASSQ US,Casa Systems Inc,89.7,-28.6,-27.6,-30.6,80.9975,13,10.76923084,1052.97,12/15/17,14713L102,-0.0942618,4.78E+07,"13.00
 - 13.00
",Priced Within Range,Telecommunications,Communications,Wireless Equipment,48.1797
RBB US,RBB Bancorp,86.25,-1.7,23.2,0.6,15.6856,23,1.521739125,360.769,7/26/17,74930B105,3.2,8.86E+06,"22.00
 - 24.00
",Priced Within Range,Banks,Financial,Commer Banks-Western US,49.9407
APPN US,Appian Corp,86.25,13.1,-14.9,-14.7,7.1875,12,25.08333397,704.255,5/25/17,03782L101,0.0942347,3.60E+07,"11.00
 - 13.00
",Priced Within Range,Software,Technology,Enterprise Software/Serv,83.7756
RNGR US,Ranger Energy Services Inc,85.0005,-10.2,3.2,4.8,8.4132,14.5,-1.931034446,121.991,8/11/17,75282U104,3.7,2.21E+07,"16.00
 - 18.00
",Priced Below Range,Oil&Gas Services,Energy,Oil-Field Services,96.0267
SPRO US,Spero Therapeutics Inc,83.601,-53.7,-142.9,-46.8,14.3692,14,-17.8571434,201.169,11/2/17,84833T103,-0.4,1.37E+07,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,24.5678
BAND US,Bandwidth Inc,83.26,24.5,-0.8,-0.6,4.0348,20,5.949999809,80.696,11/10/17,05988J103,3,2.30E+07,"20.00
 - 22.00
",Priced Within Range,Software,Technology,Computer Software,82.8204
9990825D US,PDL Community Bancorp,83.08,,,,0,10,49,0,10/2/17,69290X101,,2.39E+06,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,13.7944
IHTA US,Invesco High Income 2024 Target Term Fund,81,,,,0,10,0,0,11/30/17,46136K105,,1.63E+06,"10.00
 - 10.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,18.5274
ATNXQ US,Athenex Inc,75.9,7.8,-100.5,-43.8,56.944,11,14.18181801,626.384,6/14/17,04685N202,-9.8,599356,"11.00
 - 13.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,6.91841
FFI LN,FFI Holdings PLC,75.3121,51.7,2.4,5,157.041,150,5,298.385, ,N.A.,-0.0388551,6.75E+07, ,,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,42.781
DOVA US,Dova Pharmaceuticals Inc,75.055,,-698,-70.8,24.9902,17,16.52941132,424.833,6/29/17,25985T102,-1.9,,"15.00
 - 17.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
OVID US,Ovid therapeutics Inc,75,44.5,-4670.1,-22.4,24.6019,15,-18.33333397,369.029,5/5/17,690469101,-0.7,3.98E+07,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,56.0532
MRSN US,Mersana Therapeutics Inc,75,9.8,-170.8,-37.3,22.6456,15,-6.666666508,339.684,6/28/17,59045L106,-0.6,1.04E+08,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,83.2095
WGRD US,WatchGuard Inc,75,32.3,11.6,34.7,0,0,,0, ,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Protection-Safety,
SNNAQ US,Sienna Biopharmaceuticals Inc,74.7495,,,-57,20.5383,15,28.33333397,308.075,7/27/17,82622H108,-3,4.14E+06,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,13.4076
ALNAQ US,Allena Pharmaceuticals Inc,74.6662,,,-180,20.6218,14,-28.7142849,288.705,11/2/17,18119107,-0.6,93683,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.076737
QTRX US,Quanterix Corp,73.7475,12.3,-28,-9.4,21.8209,15,16.46666718,327.313,12/7/17,74766Q101,-0.9,4.30E+07,"14.00
 - 16.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,110.849
XFLT US,XAI Octagon Floating Rate Alternative Income Trust,72.5,,,,0,10,0.8999999762,0,9/27/17,98400T106,,7.19E+06,"10.00
 - 10.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,9.49458
STEL US,Stellar Bancorp Inc,71.76,1.7,26.6,1,24.8231,26,10.42307663,645.401,11/8/17,858927106,2.4,3.23E+07,"24.00
 - 26.00
",Priced Within Range,Banks,Financial,Commer Banks-Central US,61.7158
AQ US,Aquantia Corp,70.5663,16.8,-8,-19.5,33.3438,9,5.666666508,300.094,11/3/17,03842Q108,0.2,5.11E+06,"10.00
 - 12.00
",Priced Below Range,Semiconductors,Technology,Semiconductor Equipment,14.1472
ASA NO,Atlantic Sapphire ASA,70.2421,-26.1,-955.7,-39.5,4.629,280,7.142857075,153.59, ,N.A.,-59.9,8.61E+06, ,,Food,"Consumer, Non-cyclical",Fisheries,24.0069
SQFT US,Presidio Property Trust Inc,69,7.3,-135.4,-16,0,0,,0,10/7/20,74102L303,-0.0587781,2.58E+06, ,,REITS,Financial,REITS-Diversified,18.2246
BRPAU US,NRX Pharmaceuticals Inc,69,,,-458.2,7.15,10,0.1000000015,71.5,11/20/17,89482202,-1,,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
TNTRQ US,Tintri Inc,67.004,0.6,-125.2,-174,31.3881,7,3.857142925,219.717,6/30/17,88770Q105,-4.6,32300,"7.00
 - 8.00
",Priced Within Range,Software,Technology,Computer Software,0.0961617
URGN US,UroGen Pharma Ltd,66.8772,9.2,-140.3,-54.6,12.6435,13,7.538461685,164.365,5/4/17,N.A.,-2.2,4.63E+07,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,100.37
CUE US,Cue Biopharma Inc,66.1553,69.1,-437.9,-86.8,19.3073,7.5,55.06666565,144.805,1/2/18,22978P106,-0.6,1.68E+07,"7.50
 - 7.50
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,22.2666
CBUS US,Cibus Inc,64.4,134.5,-5898.3,-56.2,27.65,8,40.625,221.2,7/20/17,17166A101,-2.5,9.80E+06,"8.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Agricultural Biotech,29.8183
PENG US,Penguin Solutions Inc,58.3,-18.7,-4.4,-0.3,21.5023,11,22.27272797,227.78,5/24/17,N.A.,1.4,6.39E+07,"13.00
 - 15.00
",Priced Below Range,Semiconductors,Technology,Electronic Compo-Semicon,119.109
BOKU LN,Boku Inc,58.0128,20,3.8,0.9,213.487,59,24.57627106,165.999, ,N.A.,0.1,2.60E+08, ,,Software,Technology,Applications Software,87.7151
MTECU US,MTech Acquisition Corp,57.5,,,0.1,5.975,10,0.6999999881,59.75,1/30/18,55378W206,-0.3,,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Computer Software,
RNTX US,Rein Therapeutics Inc,56.25,,,-74.7,14.7102,15,-28,220.653,6/29/17,00887A204,-1.2,7.91E+06,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,35.9545
9991020D US,Bank of Princeton/The,55.2,,,,0,32,19.53125,0,8/1/17,64520109,,11021, ,,Banks,Financial,Commer Banks-Eastern US,0.176514
1552440D CN,AQTWM Inc,54.2585,,,,19.5383,0,,0, ,N.A.,,,"10.00
 - 11.00
",,Pipelines,Energy,Pipelines,
GNTY US,Guaranty Bancshares Inc/TX,54,2.7,26.5,1,10.7539,27,11.48148155,290.355,5/9/17,400764106,4.1,4.38E+06,"26.00
 - 28.00
",Priced Within Range,Banks,Financial,Commer Banks-Central US,38.5631
VLRXQ US,Valeritas Holdings Inc,52.5,30.3,-173.9,-114.6,6.8896,10,-28.79999924,68.896,3/23/17,91914N301,-26.4,11996,"9.00
 - 11.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,0.143984
1700707D US,Insurance Income Strategies Ltd,52,,,,5.2,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Insurance,Financial,Reinsurance,
2196165D AU,Credible Labs Inc,50.783,33.5,-49.4,-21.9,253.053,1.21,9.09090519,232.126, ,N.A.,-0.9,4.63E+06, ,,Internet,Communications,E-Commerce/Services,1.83034
1993569D US,Royalty Flow Inc,50.0003,,,,0,0,,0, ,N.A.,,,"7.50
 - 7.50
",,Investment Companies,Financial,Investment Companies,
LFIN US,Longfin Corp,50,,,,0,0,,0,12/13/17,54304F106,,4.89E+06,"5.00
 - 5.00
",,Diversified Finan Serv,Financial,Finance-Commercial,11.0988
OCCI US,OFS Credit Co Inc,50,,,,2.505,20,-6.25,50.1,10/5/18,67111Q107,,2.00E+06,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,12.4589
IAMXU US,Simplicity Esports and Gaming Co,50,128.9,-493.9,-156.8,5.2545,10,0.6000000238,52.545,8/17/17,45074Q207,,400000,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Entertainment Software,5.8707
TRMT US,Tremont Mortgage Trust,50,47.5,71.1,2.4,3.1001,20,-13.55000019,62.002,9/14/17,894789106,0.7,79,"20.00
 - 20.00
",Priced Within Range,REITS,Financial,REITS-Diversified,0.000950397
DOTAU US,Draper Oakwood Technology Acquisition Inc,50,,,,5.25,10,1.299999952,52.5,9/15/17,26146L202,,525736,"10.00
 - 10.00
",Priced Within Range,Internet,Communications,E-Commerce/Products,10.014
XFOR US,X4 Pharmaceuticals Inc,46,,-1464.6,-25.5,14.2944,10,40.29999924,142.944,11/16/17,98420X103,-0.6,1.26E+08,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,72.4554
KRYS US,Krystal Biotech Inc,45.54,473,30.6,9.5,10.2372,10,6.400000095,102.372,9/20/17,501147102,4.3,3.06E+07,"9.00
 - 11.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,105.833
YOGAQ US,YogaWorks Inc,40.15,9.3,-59,-63,16.2091,5.5,-11.81818199,89.15,8/11/17,986005106,-0.3,93500,"5.50
 - 6.50
",Priced Within Range,Leisure Time,"Consumer, Cyclical",Recreational Centers,0.547938
CCGN US,Consumer Capital Group Inc,40,3833.3,-104.2,-37.4,0,0,,0, ,21050C108,-0.0752837,, ,,Diversified Finan Serv,Financial,Finance-Consumer Loans,
MRBK US,Meridian Corp,39.9993,17,14.5,0.7,0,17,7.352941036,0,11/7/17,58958P104,0.8,6.82E+06,"17.00
 - 19.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,60.451
ESQ US,Esquire Financial Holdings Inc,38.059,13.6,31.5,2.4,7.2116,14,8.928571701,100.962,6/27/17,29667J101,5.4,5.77E+06,"14.00
 - 16.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,68.4655
ATXI US,Avenue Therapeutics Inc,37.95,,,-515.3,9.6665,6,37.5,57.999,6/27/17,05360L403,-6.9,317947,"5.00
 - 7.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,10.0945
VERI US,Veritone Inc,37.5,-7.3,-40.3,-12.9,13.8796,15,-12.86666679,208.194,5/12/17,92347M100,-0.6,1.56E+07,"14.00
 - 16.00
",Priced Within Range,Software,Technology,Computer Software,34.8174
SSTI US,SoundThinking Inc,35.42,10,-9,-6.6,9.5329,11,30.72727203,104.862,6/7/17,82536T107,1.7,1.01E+07,"10.00
 - 12.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Protection-Safety,79.7553
1838443D US,Aspen Digital Inc,33.5,,-5.5,,3.4185,0,,0, ,04531P104,,,"20.00
 - 20.00
",,REITS,Financial,REITS-Hotels,
1578033D US,Pogotec Inc,32.0001,,,-825.7,10.733,0,,118.066, ,N.A.,-2,,"11.00
 - 11.00
",,Electronics,Industrial,Electronic Compo-Misc,
AKOM US,Aerkomm Inc,31.5341,,,,42.0483,8.5,-47.05882263,357.411,7/11/18,00774B208,-1.1,2.24E+06,"8.50
 - 8.50
",Priced Within Range,Telecommunications,Communications,Cellular Telecom,12.1913
ASV US,ASV Holdings Inc,30.59,3.4,-25.1,-33.7,10.07,7,12.14285755,70.49,5/12/17,00215L104,-0.0864876,,"8.00
 - 10.00
",Priced Below Range,Machinery-Constr&Mining,Industrial,Machinery-Constr&Mining,
CSSEQ US,Chicken Soup For The Soul Entertainment Inc,30,16.4,-211.4,-94.8,0,12,-22.91666603,0,8/18/17,16842Q100,-0.8,1.56E+06, ,,Internet,Communications,Internet Content-Info/Ne,6.28273
8989898D US,FFBW Inc/Wisconsin,29.506,,,,0,10,15.30000019,0,10/11/17,30258M107,,,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Central US,
AKU/U CN,Akumin Inc,28.8033,78,-20.9,-13,0,3.5,35.9163475,0, ,01021F109,0.7,, ,,Healthcare-Services,"Consumer, Non-cyclical",MRI/Medical Diag Imaging,
VERO US,Venus Concept Inc,28.7791,-15,-72.4,-58,29.1173,7,41.7142868,203.821,10/12/17,92332W303,-184.4,1.03E+06,"7.00
 - 9.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,72.1259
EYEN US,Eyenovia Inc,27.3,1414,-86888.5,-307,9.9367,10,-0.8000000119,99.367,1/25/18,3.02E+207,-36.1,184187,"10.00
 - 12.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,6.50714
CELC US,Celcuity Inc,26.22,,,-51.2,10.0821,9.5,50.42105103,95.7799,9/20/17,15102K100,-2.1,3.60E+07,"8.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,95.1423
VTI AU,Visioneering Technologies Inc,25.6633,19,-39.8,-48.7,198.362,0.42,5.952384472,64.1419, ,N.A.,-0.1,3.69E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Optical Supplies,67.1311
FAT US,FAT Brands Inc,24,23.3,-32,-14.1,0,12,-5.666666508,0,10/23/17,30258N105,-3.3,1.06E+07,"12.00
 - 12.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,64.0662
LVO US,LiveOne Inc,21.8408,18.9,-10.1,-16.7,50.1109,4,0,200.444,12/22/17,53814X102,0.078158,2.64E+07,"12.00
 - 14.00
",Priced Below Range,Internet,Communications,Internet Content-Info/Ne,27.469
FRGT US,Freight Technologies Inc,20.231,-19.5,-40.8,-71.2,23,10,23,230,8/8/17,N.A.,-4.6,75961,"10.00
 - 10.00
",Priced Within Range,Software,Technology,Applications Software,3.35358
OSS US,One Stop Systems Inc,19.5,-10.1,-24.9,-32,11.5189,5,-2.400000095,57.5945,2/1/18,68247W109,-0.00515897,7.83E+06,"6.00
 - 8.00
",Priced Below Range,Computers,Technology,Computers,36.3394
FUVV US,Arcimoto Inc,19.5,49.5,-958.8,-85.9,0,6.5,-11.53846169,0,9/21/17,39587209,-1,1.82E+06,"6.50
 - 6.50
",Priced Within Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Cars/Light Trucks,19.2079
PRGBQ US,Protea Biosciences Group Inc,17.25,31.4,-639.5,-742.7,0,0,,0, ,74365B208,-1.5,,"4.00
 - 6.00
",,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,
RMBL US,RumbleON Inc,16.005,-11.5,-6.5,-9.3,11.0185,5.5,-7.454545498,60.6018,10/19/17,781386305,2.8,1.85E+07, ,,Internet,Communications,E-Commerce/Services,48.8679
IPIC US,iPic Entertainment Inc,15.1404,2.7,-15.6,-16.4,0,18.5,-18.16216278,0,2/1/18,46263D106,-3.6,,"18.50
 - 18.50
",Priced Within Range,Entertainment,"Consumer, Cyclical",Resorts/Theme Parks,
451012Z US,Heritage Bank of St Tammany,14.375,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Savings&Loans,Financial,S&L/Thrifts-Southern US,
BELL LN,Belluscura PLC,13.192,-40.9,-2243.4,-83.3,0,0,,0, ,N.A.,-0.0700299,7.31E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,18.2143
ACMR US,ACM Research Inc,12.5048,40.2,13.2,6.1,12.9355,5.6,8.035716057,72.4388,11/3/17,00108J109,2.4,4.24E+07,"7.50
 - 9.50
",Priced Below Range,Semiconductors,Technology,Semiconductor Equipment,72.9853
EVTV US,Envirotech Vehicles Inc,12.5,-34.6,-473.1,-31.9,0,5,45,0,6/15/17,29414V209,-0.2,1.17E+06,"5.00
 - 5.00
",Priced Within Range,Auto Manufacturers,"Consumer, Cyclical",Auto-Med&Heavy Duty Trks,5.06201
YCBD US,cbdMD Inc,12,-19.3,-18.9,-20.1,7.4923,6,-7.5,44.9538,11/17/17,12482W309,-0.081806,197271,"6.00
 - 6.00
",Priced Within Range,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,3.14987
AURX US,Nuo Therapeutics Inc,11.55,124.3,-170.2,-151.5,6.0707,0,,0, ,67059V209,,135902,"4.50
 - 5.50
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.366074
6697 JP,Techpoint Inc,10.3156,7.5,27.1,21.3,1.748,650,111.0769196,8.84161, ,N.A.,0.7,388900,"620.00
 - 650.00
",Priced Within Range,Semiconductors,Technology,Semiconductor Equipment,2.07833
SSBP US,SSB Bancorp Inc,10.117,,8.3,0.5,2.2483,10,-5.5,22.483,1/25/18,784670101,0.4,,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,
1781685D US,NexPoint Multifamily Capital Trust Inc,10,,-38.7,-6.4,0,0,,0, ,N.A.,1.1,, ,,REITS,Financial,REITS-Apartments,
VIVC US,Vivic Corp,10,,94,8.9,35.5468,0,,0,7/3/18,928534106,-0.00793237,,"1.00
 - 1.00
",,Leisure Time,"Consumer, Cyclical",Travel Services,
JRSH US,Jerash Holdings US Inc,9.5508,-15.1,-1.7,-4.8,9.969,0,,0, ,47632P101,0.2,550087,"5.00
 - 6.00
",,Apparel,"Consumer, Cyclical",Apparel Manufacturers,4.47413
1502549D US,LBC Bioscience Inc,9.066,,-114.8,,0,0,,0, ,N.A.,-0.000214911,,"0.25
 - 0.25
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
AMBO US,Ambow Education Holding Ltd,8.7975,2.5,3.2,,4.7309,4.25,34.11764526,20.1063,6/1/18,02322P309,0.00397523,31,"3.50
 - 4.50
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Schools,0.00118278
EMMA US,Emmaus Life Sciences Inc,8.7937,-43.7,-38.7,-21.9,4.2141,5.25,-17.52380943,22.124,7/14/17,29137T101,-0.036151,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
NVNO US,enVVeno Medical Corp,8.625,,,-46.6,0,5,4.800000191,0,5/31/18,29415J106,-0.9,5.80E+06,"6.00
 - 8.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,33.0819
SGBX US,Safe & Green Holdings Corp,8.625,-69.8,-341.1,-145.8,4.2072,5,-1.600000024,21.036,6/22/17,78418A604,-5,473058,"5.00
 - 6.00
",Priced Within Range,Metal Fabricate/Hardware,Industrial,Metal Processors&Fabrica,7.40421
ABWN US,Airborne Wireless Network,8,,,-1337.7,0,1000,N/A,0,5/24/18,00928L300,-347.7,1.80E+07,"1,000.00
 - 1,000.00
",Priced Within Range,Telecommunications,Communications,Cellular Telecom,0.370605
HGC AU,HyGIeaCare Inc,7.906,,,,87.5,0.4,,27.671, ,N.A.,,, ,,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
SDOT US,Sadot Group Inc,7.7,-2.3,0.5,2.3,3.195,5,-22.79999924,15.975,2/13/20,627333305,-0.7,686765,"5.00
 - 5.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,11.7086
1510291D US,SkyWolf Wind Turbine Corp,7.5,,,,0,0,,0, ,N.A.,-0.00486892,,"3.50
 - 5.00
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
1787875D US,Prolung Inc,7.4664,,,-278.9,4.7949,0,,0, ,74348P209,-0.5,,"7.00
 - 8.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
ADIL US,Adial Pharmaceuticals Inc,7.32,,,-269.8,6.5382,5,-19,32.691,7/27/18,00688A205,-1.4,707153,"5.00
 - 5.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,10.7559
BTBT US,Bit Digital Inc,7.13,140.5,26.2,7.7,14.7825,4,15.5,59.13,3/20/18,N.A.,-0.0925353,7.60E+07,"4.00
 - 4.50
",Priced Within Range,Investment Companies,Financial,Investment Companies,41.5802
CODX US,Co-Diagnostics Inc,7.071,-42.5,-961.3,-47.2,0,6,-3.166666746,0,7/12/17,189763105,-0.9,6.02E+06,"6.35
 - 6.75
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,17.9382
NXPL US,NextPlat Corp,7,73.4,-21.4,-27.7,0,0,,0, ,68557F209,-0.2,4.48E+06, ,,Telecommunications,Communications,Telecommunication Equip,17.2522
CTXR US,Citius Pharmaceuticals Inc,6.8001,,,-37.3,6.7057,4.125,-24.84848404,27.661,8/3/17,17322U306,-4.1,735801,"6.23
 - 6.23
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,7.86084
GNPX US,Genprex Inc,6.4,,,-285.3,13.035,5,-6,65.175,3/29/18,372446203,-4.2,3.45E+06,"5.00
 - 5.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,14.2854
